date,northbound_net_buy_100m,mean120,std120,upper,lower,trigger,signal_score,signal_text,effective_date
2023-03-27,-6.941400000000031,17.619320000000002,58.11044932928759,75.72976932928759,-40.49112932928759,,-1,看空状态,2023-03-28
2023-03-28,3.54469999999998,17.605035833333332,58.11632283951031,75.72135867284365,-40.51128700617698,,-1,看空状态,2023-03-29
2023-03-29,43.2294,17.889559166666665,57.96172070494373,75.85127987161039,-40.072161538277065,,-1,看空状态,2023-03-30
2023-03-30,48.0711,18.553850833333332,57.78984402147338,76.34369485480671,-39.23599318814004,,-1,看空状态,2023-03-31
2023-03-31,16.7436,18.99657583333333,57.81094874522933,76.80752457856266,-38.814372911896,,-1,看空状态,2023-04-03
2023-04-03,5.78650000000001,18.779724166666664,57.769830638577425,76.54955480524409,-38.990106471910764,,-1,看空状态,2023-04-04
2023-04-04,-36.5078000000001,18.555239166666663,57.767526047385374,76.32276521405204,-39.21228688071871,,-1,看空状态,2023-04-06
2023-04-11,26.2639999999999,18.57097083333333,57.75214145782919,76.32311229116252,-39.18117062449586,,-1,看空状态,2023-04-12
2023-04-12,-42.0812,18.50408083333333,57.73842814463195,76.24250897796529,-39.23434731129862,看空触发,-1,看空状态,2023-04-13
2023-04-13,-0.86880000000001,18.26182083333333,57.93242950710582,76.19425034043915,-39.67060867377249,,-1,看空状态,2023-04-14
2023-04-14,64.2429,18.135356666666663,57.95769395312406,76.09305061979072,-39.8223372864574,,-1,看空状态,2023-04-17
2023-04-17,19.1803,18.774394166666664,58.04042139123522,76.81481555790188,-39.26602722456856,,-1,看空状态,2023-04-18
2023-04-18,22.6448,19.423861666666664,57.599952446976765,77.02381411364343,-38.176090780310105,,-1,看空状态,2023-04-19
2023-04-19,-9.15709999999996,20.282146666666666,56.86339671488546,77.14554338155213,-36.58125004821879,,-1,看空状态,2023-04-20
2023-04-20,46.9084,19.583171666666665,56.703906817727116,76.28707848439379,-37.12073515106045,,-1,看空状态,2023-04-21
2023-04-21,-76.1925,20.3427975,56.45164544769428,76.79444294769428,-36.10884794769429,看空触发,-1,看空状态,2023-04-24
2023-04-24,-38.2772,20.02090833333333,56.893016884725384,76.91392521805872,-36.87210855139205,看空触发,-1,看空状态,2023-04-25
2023-04-25,-49.1722,20.20212166666666,56.670117409536246,76.8722390762029,-36.46799574286959,看空触发,-1,看空状态,2023-04-26
2023-04-26,7.51300000000003,20.310969166666663,56.52280269856117,76.83377186522783,-36.21183353189451,,-1,看空状态,2023-04-27
2023-04-27,-1.66449999999997,21.1171375,55.6302037231908,76.7473412231908,-34.513066223190805,,-1,看空状态,2023-04-28
2023-04-28,15.8538,22.59589333333333,52.535321143983424,75.13121447731675,-29.939427810650095,,-1,看空状态,2023-05-04
2023-05-04,-14.3897,22.49093166666666,52.536110730026905,75.02704239669356,-30.045179063360244,,-1,看空状态,2023-05-05
2023-05-05,6.33200000000004,22.08495833333333,52.632020251559844,74.71697858489317,-30.547061918226515,,-1,看空状态,2023-05-08
2023-05-08,20.4939999999999,22.0578075,52.63935988529219,74.69716738529219,-30.581552385292188,,-1,看空状态,2023-05-09
2023-05-09,9.83459999999999,22.39788333333333,52.49493508197784,74.89281841531117,-30.097051748644514,,-1,看空状态,2023-05-10
2023-05-10,55.7137,23.23084583333333,51.47770727464237,74.7085531079757,-28.24686144130904,,-1,看空状态,2023-05-11
2023-05-11,0.2936999999999899,23.182245833333333,51.443972259131634,74.62621809246497,-28.2617264257983,,-1,看空状态,2023-05-12
2023-05-12,13.2604,23.81650416666666,50.67660632064579,74.49311048731245,-26.860102153979128,,-1,看空状态,2023-05-15
2023-05-15,40.8483,24.30741666666666,50.281822125598346,74.58923879226501,-25.974405458931685,,-1,看空状态,2023-05-16
2023-05-16,-34.0079,23.8150925,49.82231435677938,73.63740685677938,-26.00722185677938,看空触发,-1,看空状态,2023-05-17
2023-05-17,16.8657,23.867660833333332,49.7573654810911,73.62502631442443,-25.889704647757767,,-1,看空状态,2023-05-18
2023-05-18,-18.3592,24.324350833333327,49.43579369036472,73.76014452369805,-25.111442857031392,,-1,看空状态,2023-05-19
2023-05-19,-22.2557,24.228342499999997,49.50795716224414,73.73629966224414,-25.279614662244143,,-1,看空状态,2023-05-22
2023-05-22,41.3191,24.105983333333327,49.6052628776751,73.71124621100843,-25.499279544341775,,-1,看空状态,2023-05-23
2023-05-23,-79.7615,23.228136666666664,48.33403810894693,71.56217477561358,-25.105901442280263,看空触发,-1,看空状态,2023-05-24
2023-05-24,-44.8228,21.17996333333333,47.43146110502824,68.61142443836157,-26.25149777169491,看空触发,-1,看空状态,2023-05-25
2023-05-25,-95.6153,20.12692083333333,47.48278432500503,67.60970515833836,-27.3558634916717,看空触发,-1,看空状态,2023-05-26
2023-05-29,14.3687,19.246930833333334,48.63684746878803,67.88377830212136,-29.389916635454693,,-1,看空状态,2023-05-30
2023-05-30,6.49480000000003,19.249276666666663,48.636603303383694,67.88587997005035,-29.38732663671703,,-1,看空状态,2023-05-31
2023-05-31,-37.981,18.876734999999996,48.56096997499341,67.43770497499341,-29.684234974993416,看空触发,-1,看空状态,2023-06-01
2023-06-01,-18.0156,18.730688333333333,48.706391347617405,67.43707968095075,-29.975703014284072,,-1,看空状态,2023-06-02
2023-06-02,85.344,18.643815,48.76299721038253,67.40681221038253,-30.11918221038253,看多触发,1,看多状态,2023-06-05
2023-06-05,-12.1482,19.22458,49.14061867916254,68.36519867916255,-29.916038679162543,,1,看多状态,2023-06-06
2023-06-06,-10.7745,19.020361666666663,49.220251424535476,68.24061309120214,-30.199889757868814,,1,看多状态,2023-06-07
2023-06-07,25.1099000000001,18.309619166666664,49.027590379366416,67.33720954603308,-30.71797121269975,,1,看多状态,2023-06-08
2023-06-08,29.515,18.832169166666667,48.760163944030246,67.59233311069691,-29.92799477736358,,1,看多状态,2023-06-09
2023-06-09,-14.4091,18.260986666666668,48.2228102446594,66.48379691132607,-29.96182357799273,,1,看多状态,2023-06-12
2023-06-12,-29.296100000000003,17.731129166666665,48.22960966615301,65.96073883281967,-30.498480499486345,,1,看多状态,2023-06-13
2023-06-13,-2.31470000000001,16.532864166666666,47.58726720552341,64.12013137219007,-31.054403038856744,,1,看多状态,2023-06-14
2023-06-14,-21.9439,16.17240333333333,47.56464979246658,63.73705312579992,-31.39224645913325,,1,看多状态,2023-06-15
2023-06-15,92.0092,15.498417499999997,47.52662824322304,63.02504574322303,-32.02821074322304,看多触发,1,看多状态,2023-06-16
2023-06-16,105.4554,16.220084999999997,48.02699483402019,64.24707983402018,-31.806909834020196,看多触发,1,看多状态,2023-06-19
2023-06-19,-14.4652,17.07609,48.69538611916627,65.77147611916627,-31.619296119166272,,1,看多状态,2023-06-20
2023-06-20,17.4191,16.946078333333332,48.75908701378319,65.70516534711652,-31.813008680449855,,1,看多状态,2023-06-21
2023-06-21,-6.41240000000002,17.113861666666665,48.72549338213315,65.83935504879982,-31.611631715466487,,1,看多状态,2023-06-26
2023-06-26,21.1721,17.421895,48.455966151201274,65.87786115120127,-31.034071151201275,,1,看多状态,2023-06-27
2023-06-27,-25.9612,17.677207499999998,48.3937815723949,66.0709890723949,-30.716574072394902,,1,看多状态,2023-06-28
2023-06-28,-40.7163,17.323221666666665,48.55741999341612,65.88064166008279,-31.234198326749453,看空触发,-1,看空状态,2023-06-29
2023-06-29,-76.0604,16.572595,48.75385180866038,65.32644680866038,-32.18125680866038,看空触发,-1,看空状态,2023-06-30
2023-06-30,36.7525,15.575297499999998,49.41556260392672,64.99086010392672,-33.840265103926725,,-1,看空状态,2023-07-03
2023-07-03,26.8537999999999,16.00585583333333,49.37274126009142,65.37859709342476,-33.36688542675809,,-1,看空状态,2023-07-04
2023-07-04,-19.4951,16.13330333333333,49.38090723889781,65.51421057223115,-33.24760390556448,,-1,看空状态,2023-07-05
2023-07-05,-40.3503,15.814683333333333,49.48718666428825,65.30186999762158,-33.67250333095492,看空触发,-1,看空状态,2023-07-06
2023-07-06,-13.4395,15.243885833333332,49.7381527834262,64.98203861675954,-34.49426695009287,,-1,看空状态,2023-07-07
2023-07-07,-45.17229999999999,14.8053625,49.757288388141546,64.56265088814155,-34.951925888141545,看空触发,-1,看空状态,2023-07-10
2023-07-10,12.303,14.521415833333332,50.0029718815078,64.52438771484113,-35.48155604817447,,-1,看空状态,2023-07-11
2023-07-11,34.8909,14.616181666666666,49.98777274508859,64.60395441175525,-35.37159107842193,,-1,看空状态,2023-07-12
2023-07-12,4.94560000000001,14.960689166666665,49.9838252326023,64.94451439926897,-35.02313606593563,,-1,看空状态,2023-07-13
2023-07-13,135.8464,14.848219166666665,49.99110979341591,64.83932896008257,-35.14289062674924,看多触发,1,看多状态,2023-07-14
2023-07-14,10.4519,14.917494999999999,50.1540712233157,65.0715662233157,-35.236576223315694,,1,看多状态,2023-07-17
2023-07-18,-87.6516,14.499072499999999,49.978364225921005,64.47743672592101,-35.47929172592101,看空触发,-1,看空状态,2023-07-19
2023-07-19,-49.3151,13.12695083333333,50.505402222760885,63.63235305609422,-37.37845138942755,看空触发,-1,看空状态,2023-07-20
2023-07-20,3.46650000000001,12.232554999999998,50.65395831669914,62.88651331669914,-38.42140331669914,,-1,看空状态,2023-07-21
2023-07-21,58.2507,11.626924999999998,50.316760905903855,61.943685905903855,-38.689835905903855,,-1,看空状态,2023-07-24
2023-07-24,-51.4256000000001,11.316949166666664,49.90896772341261,61.225916890079276,-38.59201855674594,看空触发,-1,看空状态,2023-07-25
2023-07-25,189.8341,9.777059166666664,48.95332874371952,58.730387910386185,-39.17626957705285,看多触发,1,看多状态,2023-07-26
2023-07-26,5.15130000000001,10.03878583333333,49.83085015960962,59.869635992942946,-39.79206432627629,,1,看多状态,2023-07-27
2023-07-27,37.4709,9.307715833333331,49.24536889409295,58.55308472742628,-39.937653060759615,,1,看多状态,2023-07-28
2023-07-28,164.0298,9.225357499999998,49.18943790857916,58.41479540857915,-39.964080408579164,看多触发,1,看多状态,2023-07-31
2023-07-31,93.4677,9.809496666666664,50.59981092069824,60.40930758736491,-40.79031425403157,看多触发,1,看多状态,2023-08-01
2023-08-01,48.5429,9.817022499999998,50.61228834252081,60.42931084252081,-40.79526584252081,,1,看多状态,2023-08-02
2023-08-02,-50.192,8.670353333333331,48.07922687018741,56.74958020352074,-39.40887353685408,看空触发,-1,看空状态,2023-08-03
2023-08-03,5.43369999999999,7.40674083333333,47.61086308109008,55.01760391442341,-40.20412224775675,,-1,看空状态,2023-08-04
2023-08-04,27.4204,6.870876666666663,47.26403961842513,54.13491628509179,-40.39316295175847,,-1,看空状态,2023-08-07
2023-08-07,-24.9765,6.874923333333331,47.265792648642815,54.14071598197614,-40.39086931530949,,-1,看空状态,2023-08-08
2023-08-08,-68.1455,7.020644166666664,47.13919115188286,54.159835318549526,-40.1185469852162,看空触发,-1,看空状态,2023-08-09
2023-08-09,-13.3188,6.49804833333333,47.623555012460756,54.121603345794085,-41.125506679127426,,-1,看空状态,2023-08-10
2023-08-10,-25.9863,6.7088016666666626,47.477997526012004,54.18679919267866,-40.769195859345345,,-1,看空状态,2023-08-11
2023-08-11,-123.375,6.607991666666664,47.53490944007965,54.142901106746315,-40.92691777341299,看空触发,-1,看空状态,2023-08-14
2023-08-14,-46.6321,4.571487499999997,47.82668751014304,52.398175010143035,-43.25520001014304,看空触发,-1,看空状态,2023-08-15
2023-08-15,-97.7342,4.46407583333333,47.92782550703482,52.39190134036815,-43.463749673701486,看空触发,-1,看空状态,2023-08-16
2023-08-16,-46.3917,3.591932499999997,48.826503313940584,52.41843581394058,-45.234570813940586,看空触发,-1,看空状态,2023-08-17
2023-08-17,-15.1854,3.15543833333333,49.03857379949249,52.19401213282582,-45.88313546615916,,-1,看空状态,2023-08-18
2023-08-18,-85.21889999999999,3.1841858333333306,49.02670206542026,52.21088789875359,-45.84251623208693,看空触发,-1,看空状态,2023-08-21
2023-08-21,-64.1232,1.907836666666664,49.31943536339429,51.22727203006095,-47.41159869672763,看空触发,-1,看空状态,2023-08-22
2023-08-22,-63.7805,1.2043599999999972,49.65587960259726,50.860239602597254,-48.451519602597266,看空触发,-1,看空状态,2023-08-23
2023-08-23,-104.6131,0.17258249999999709,49.709539352429175,49.88212185242917,-49.53695685242918,看空触发,-1,看空状态,2023-08-24
2023-08-24,32.3343,-0.8536958333333363,50.59061547792434,49.736919644591005,-51.44431131125767,,-1,看空状态,2023-08-25
2023-08-25,-24.0129,-0.18972416666666964,50.49812246305584,50.30839829638917,-50.687846629722515,,-1,看空状态,2023-08-28
2023-08-28,-82.4724,-0.21064000000000294,50.507543307685424,50.29690330768542,-50.71818330768543,看空触发,-1,看空状态,2023-08-29
2023-08-29,-6.8043,-0.47315166666666963,50.85425982275398,50.381108156087315,-51.32741148942065,,-1,看空状态,2023-08-30
2023-08-30,-24.6302000000001,-0.3699516666666696,50.828520574027834,50.45856890736116,-51.19847224069451,,-1,看空状态,2023-08-31
2023-08-31,-42.9638,-0.4665341666666704,50.8637977352609,50.397263568594234,-51.33033190192757,,-1,看空状态,2023-09-01
2023-09-04,68.8429,-1.408758333333337,50.592073851728564,49.183315518395226,-52.0008321850619,看多触发,1,看多状态,2023-09-05
2023-09-05,-46.0912,-0.8988583333333369,50.99096478646047,50.09210645312713,-51.8898231197938,,1,看多状态,2023-09-06
2023-09-06,0.40790000000005,-1.4551458333333371,51.117727579326846,49.662581745993506,-52.572873412660186,,1,看多状态,2023-09-07
2023-09-07,-70.723,-1.4580633333333364,51.11761019518173,49.6595468618484,-52.57567352851507,看空触发,-1,看空状态,2023-09-08
2023-09-11,22.4391,-2.031772500000003,51.507212246847985,49.47543974684798,-53.53898474684799,,-1,看空状态,2023-09-12
2023-09-12,-19.7953,-1.760257500000003,51.54995510664476,49.78969760664476,-53.31021260664476,,-1,看空状态,2023-09-13
2023-09-13,-65.9195,-1.577215000000003,51.445620920801765,49.86840592080176,-53.02283592080177,看空触发,-1,看空状态,2023-09-14
2023-09-14,-64.18220000000001,-1.685225000000003,51.567862714115805,49.8826377141158,-53.25308771411581,看空触发,-1,看空状态,2023-09-15
2023-09-15,-24.601,-2.4509258333333364,51.80944435169793,49.35851851836459,-54.26037018503126,,-1,看空状态,2023-09-18
2023-09-18,28.2917,-2.7188275000000033,51.84041892376799,49.12159142376799,-54.559246423767995,,-1,看空状态,2023-09-19
2023-09-19,-24.2287000000001,-2.7569083333333366,51.81573536007324,49.058827026739905,-54.572643693406576,,-1,看空状态,2023-09-20
2023-09-20,-35.3979,-3.0244275000000043,51.843253041665726,48.818825541665724,-54.86768054166573,,-1,看空状态,2023-09-21
2023-09-21,-43.3006,-3.9179591666666713,51.464982445948316,47.547023279281646,-55.382941612614985,,-1,看空状态,2023-09-22
2023-09-22,74.9289,-4.412335000000004,51.55666276554479,47.14432776554479,-55.9689977655448,看多触发,1,看多状态,2023-09-25
2023-09-25,-80.39359999999999,-4.145855833333338,51.88512152366368,47.73926569033034,-56.03097735699701,看空触发,-1,看空状态,2023-09-26
2023-09-26,-62.959,-4.855685833333338,52.342545947359895,47.486860114026555,-57.198231780693234,看空触发,-1,看空状态,2023-09-27
2023-09-27,18.0322,-5.781035833333338,52.38031975178557,46.59928391845223,-58.16135558511891,,-1,看空状态,2023-09-28
2023-09-28,-49.9512,-5.611253333333338,52.42456219320997,46.813308859876635,-58.03581552654331,,-1,看空状态,2023-10-09
2023-10-09,-74.6023,-5.969668333333337,52.58052472317776,46.61085638984442,-58.5501930565111,看空触发,-1,看空状态,2023-10-10
2023-10-10,-54.712700000000005,-6.6208933333333375,52.944373986688255,46.32348065335492,-59.56526732002159,,-1,看空状态,2023-10-11
2023-10-11,-3.8996000000000297,-7.437077500000004,52.92435802542571,45.48728052542571,-60.36143552542571,,-1,看空状态,2023-10-12
2023-10-12,66.1575,-7.870166666666671,52.67837891804539,44.80821225137872,-60.54854558471206,看多触发,1,看多状态,2023-10-13
2023-10-13,-64.3854,-7.458384166666671,53.06411938684508,45.60573522017841,-60.52250355351175,看空触发,-1,看空状态,2023-10-16
2023-10-16,-64.76939999999999,-8.043150000000004,53.30304319401185,45.259893194011845,-61.34619319401185,看空触发,-1,看空状态,2023-10-17
2023-10-17,-30.575,-8.278663333333336,53.491968327556386,45.21330499422305,-61.77063166088972,,-1,看空状态,2023-10-18
2023-10-18,-11.6064,-8.752321666666669,53.435148722759216,44.68282705609255,-62.18747038942588,,-1,看空状态,2023-10-19
2023-10-19,-117.0427,-8.498365000000002,53.34776436112889,44.84939936112889,-61.84612936112889,看空触发,-1,看空状态,2023-10-20
2023-10-20,-16.4622,-9.466480833333334,54.25455749929142,44.78807666595809,-63.72103833262476,,-1,看空状态,2023-10-23
2023-10-24,-50.4557,-10.139023333333336,53.831738613642436,43.6927152803091,-63.97076194697577,,-1,看空状态,2023-10-25
2023-10-25,-12.952,-10.719323333333335,53.88832801888597,43.169004685552636,-64.6076513522193,,-1,看空状态,2023-10-26
2023-10-26,12.2675,-11.015963333333335,53.801029041765865,42.785065708432526,-64.8169923750992,,-1,看空状态,2023-10-27
