date,close,pe_ttm_index,bond_yield_10y_pct,known_date,cpi_chain_index,cpi_known,earnings,deflated_earnings,real_earnings_mean6y,shiller_pe,bond_yield_10y_decimal,shiller_erp,shiller_erp_pct,erp_z6y,erp_mean6y,erp_std6y,signal_score,signal_text,effective_date
2008-07-28,2983.229,21.97,4.4374,2008-07-20,102.5929612156438,102.5929612156438,135.7864815657715,1.3235457867363538,,,0.044374000000000004,,,,,,0,中性,2008-07-29
2008-07-29,2926.402,21.55,4.44,2008-07-20,102.5929612156438,102.5929612156438,135.79591647331787,1.323637751208717,,,0.0444,,,,,,0,中性,2008-07-30
2008-07-30,2906.178,21.44,4.4351,2008-07-20,102.5929612156438,102.5929612156438,135.54934701492536,1.321234375231741,,,0.044351,,,,,,0,中性,2008-07-31
2008-07-31,2820.423,20.96,4.4401,2008-07-20,102.5929612156438,102.5929612156438,134.56216603053434,1.3116120680803174,,,0.044401,,,,,,0,中性,2008-08-01
2008-08-01,2857.88,21.18,4.4601,2008-07-20,102.5929612156438,102.5929612156438,134.93295561850803,1.3152262496341016,,,0.044600999999999995,,,,,,0,中性,2008-08-04
2008-08-04,2789.694,20.72,4.4612,2008-07-20,102.5929612156438,102.5929612156438,134.63774131274133,1.3123487198087738,,,0.044612,,,,,,0,中性,2008-08-05
2008-08-05,2715.786,20.31,4.4565,2008-07-20,102.5929612156438,102.5929612156438,133.71669128508125,1.303371008114459,,,0.044565,,,,,,0,中性,2008-08-06
2008-08-06,2731.756,20.55,4.4411,2008-07-20,102.5929612156438,102.5929612156438,132.93216545012163,1.2957240328671942,,,0.044411,,,,,,0,中性,2008-08-07
2008-08-07,2734.73,20.59,4.5238,2008-07-20,102.5929612156438,102.5929612156438,132.8183584264206,1.294614726513693,,,0.045237999999999993,,,,,,0,中性,2008-08-08
2008-08-08,2590.26,19.6,4.4988,2008-07-20,102.5929612156438,102.5929612156438,132.1561224489796,1.2881597419845983,,,0.044988,,,,,,0,中性,2008-08-11
2008-08-11,2443.039,18.62,4.5596,2008-07-20,102.5929612156438,102.5929612156438,131.20510204081634,1.2788899012772588,,,0.045596,,,,,,0,中性,2008-08-12
2008-08-12,2425.949,18.54,4.5139,2008-07-20,102.5929612156438,102.5929612156438,130.84946062567423,1.275423372863145,,,0.045139,,,,,,0,中性,2008-08-13
2008-08-13,2426.131,18.41,4.5038,2008-07-20,102.5929612156438,102.5929612156438,131.78332428028244,1.2845259822775013,,,0.045038,,,,,,0,中性,2008-08-14
2008-08-14,2427.525,18.33,4.4736,2008-07-20,102.5929612156438,102.5929612156438,132.43453355155484,1.2908734866633391,,,0.044736000000000005,,,,,,0,中性,2008-08-15
2008-08-15,2428.737,18.38,4.4133,2008-07-20,102.5929612156438,102.5929612156438,132.14020674646355,1.288004607535534,,,0.044133,,,,,,0,中性,2008-08-18
2008-08-18,2285.688,17.42,4.4141,2008-07-20,102.5929612156438,102.5929612156438,131.21056257175658,1.278943126477853,,,0.04414100000000001,,,,,,0,中性,2008-08-19
2008-08-19,2320.949,17.55,4.4042,2008-07-20,102.5929612156438,102.5929612156438,132.24780626780625,1.2890534077657616,,,0.044042000000000005,,,,,,0,中性,2008-08-20
2008-08-20,2505.468,18.87,4.3944,2008-08-20,102.69555417685945,102.69555417685945,132.77519872813988,1.2929011366887226,,,0.043944000000000004,,,,,,0,中性,2008-08-21
2008-08-21,2417.249,18.07,4.3689,2008-08-20,102.69555417685945,102.69555417685945,133.77138904261204,1.3026015596764262,,,0.043689,,,,,,0,中性,2008-08-22
2008-08-22,2376.656,17.68,4.3554,2008-08-20,102.69555417685945,102.69555417685945,134.4262443438914,1.3089782261887037,,,0.043554,,,,,,0,中性,2008-08-25
2008-08-25,2371.493,17.42,4.3431,2008-08-20,102.69555417685945,102.69555417685945,136.13622273249138,1.3256291747356592,,,0.043431,,,,,,0,中性,2008-08-26
2008-08-26,2291.008,16.94,4.3292,2008-08-20,102.69555417685945,102.69555417685945,135.24250295159385,1.316926560605369,,,0.043292000000000004,,,,,,0,中性,2008-08-27
2008-08-27,2284.65,16.68,4.3096,2008-08-20,102.69555417685945,102.69555417685945,136.96942446043167,1.3337424931224064,,,0.043095999999999995,,,,,,0,中性,2008-08-28
2008-08-28,2292.768,17.0,4.2753,2008-08-20,102.69555417685945,102.69555417685945,134.86870588235294,1.3132867042139504,,,0.042753,,,,,,0,中性,2008-08-29
2008-08-29,2350.938,17.28,4.2234,2008-08-20,102.69555417685945,102.69555417685945,136.04965277777777,1.3247861980809492,,,0.042234,,,,,,0,中性,2008-09-01
2008-09-01,2271.986,16.77,4.1363,2008-08-20,102.69555417685945,102.69555417685945,135.47918902802624,1.3192312959790617,,,0.041363000000000004,,,,,,0,中性,2008-09-02
2008-09-02,2256.45,16.61,4.1714,2008-08-20,102.69555417685945,102.69555417685945,135.84888621312462,1.322831229667152,,,0.041714,,,,,,0,中性,2008-09-03
2008-09-03,2222.037,16.4,4.1411,2008-08-20,102.69555417685945,102.69555417685945,135.49006097560977,1.31933716178475,,,0.041410999999999996,,,,,,0,中性,2008-09-04
2008-09-04,2229.641,16.4,4.1643,2008-08-20,102.69555417685945,102.69555417685945,135.95371951219514,1.3238520460005445,,,0.041643,,,,,,0,中性,2008-09-05
2008-09-05,2154.859,15.87,4.1703,2008-08-20,102.69555417685945,102.69555417685945,135.78191556395714,1.3221791016397582,,,0.041703000000000004,,,,,,0,中性,2008-09-08
2008-09-08,2087.998,15.51,4.1705,2008-08-20,102.69555417685945,102.69555417685945,134.622695035461,1.3108911687025664,,,0.041705,,,,,,0,中性,2008-09-09
2008-09-09,2101.521,15.51,4.1429,2008-08-20,102.69555417685945,102.69555417685945,135.49458413926502,1.3193812061807466,,,0.041429,,,,,,0,中性,2008-09-10
2008-09-10,2107.782,15.53,4.1015,2008-08-20,102.69555417685945,102.69555417685945,135.72324533161625,1.3216077990861945,,,0.041014999999999996,,,,,,0,中性,2008-09-11
2008-09-11,2044.007,14.99,4.0631,2008-08-20,102.69555417685945,102.69555417685945,136.35803869246163,1.3277891120547398,,,0.040631,,,,,,0,中性,2008-09-12
2008-09-12,2049.406,15.0,3.9712,2008-08-20,102.69555417685945,102.69555417685945,136.62706666666665,1.3304087773008293,,,0.039712,,,,,,0,中性,2008-09-16
2008-09-16,1979.447,14.26,3.8,2008-08-20,102.69555417685945,102.69555417685945,138.81115007012622,1.3516763328534114,,,0.038,,,,,,0,中性,2008-09-17
2008-09-17,1915.535,13.76,3.7119,2008-08-20,102.69555417685945,102.69555417685945,139.21039244186048,1.3555639633836163,,,0.037119,,,,,,0,中性,2008-09-18
2008-09-18,1877.948,13.54,3.712,2008-08-20,102.69555417685945,102.69555417685945,138.6963072378139,1.350558048491125,,,0.03712,,,,,,0,中性,2008-09-19
2008-09-19,2055.423,14.83,3.69,2008-08-20,102.69555417685945,102.69555417685945,138.59898853674983,1.3496104057051825,,,0.0369,,,,,,0,中性,2008-09-22
2008-09-22,2180.799,16.01,3.7594,2008-09-20,102.5928586226826,102.5928586226826,136.21480324797,1.3277220761431616,,,0.037593999999999995,,,,,,0,中性,2008-09-23
2008-09-23,2086.07,15.77,3.7612,2008-09-20,102.5928586226826,102.5928586226826,132.28091312618898,1.2893773982133934,,,0.037612,,,,,,0,中性,2008-09-24
2008-09-24,2107.561,15.83,3.7601,2008-09-20,102.5928586226826,102.5928586226826,133.13714466203413,1.2977233157298766,,,0.037601,,,,,,0,中性,2008-09-25
2008-09-25,2184.289,16.4,3.7276,2008-09-20,102.5928586226826,102.5928586226826,133.1883536585366,1.2982224634989317,,,0.037276,,,,,,0,中性,2008-09-26
2008-09-26,2199.72,16.39,3.7282,2008-09-20,102.5928586226826,102.5928586226826,134.2111043319097,1.3081914875333878,,,0.037282,,,,,,0,中性,2008-10-06
2008-10-06,2092.58,15.51,3.6809,2008-09-20,102.5928586226826,102.5928586226826,134.91811734364924,1.3150829322326705,,,0.036809,,,,,,0,中性,2008-10-07
2008-10-07,2070.317,15.41,3.5309,2008-09-20,102.5928586226826,102.5928586226826,134.34892926670992,1.3095349039919066,,,0.035309,,,,,,0,中性,2008-10-08
2008-10-08,1997.405,14.89,3.3499,2008-09-20,102.5928586226826,102.5928586226826,134.14405641370047,1.307537953563194,,,0.033499,,,,,,0,中性,2008-10-09
2008-10-09,1970.456,14.75,3.15,2008-09-20,102.5928586226826,102.5928586226826,133.5902372881356,1.3021397305971907,,,0.0315,,,,,,0,中性,2008-10-10
2008-10-10,1874.065,14.21,3.051,2008-09-20,102.5928586226826,102.5928586226826,131.8835327234342,1.285504025270192,,,0.030510000000000002,,,,,,0,中性,2008-10-13
2008-10-13,1943.112,14.78,3.126,2008-09-20,102.5928586226826,102.5928586226826,131.46901217861978,1.2814635827834595,,,0.031259999999999996,,,,,,0,中性,2008-10-14
2008-10-14,1891.58,14.4,3.1593,2008-09-20,102.5928586226826,102.5928586226826,131.35972222222222,1.2803983043823624,,,0.031593,,,,,,0,中性,2008-10-15
2008-10-15,1873.691,14.27,3.1062,2008-09-20,102.5928586226826,102.5928586226826,131.30280308339172,1.2798434983306095,,,0.031062,,,,,,0,中性,2008-10-16
2008-10-16,1779.383,13.64,3.1267,2008-09-20,102.5928586226826,102.5928586226826,130.4532991202346,1.2715631562623428,,,0.031267,,,,,,0,中性,2008-10-17
2008-10-17,1793.539,13.78,3.1768,2008-09-20,102.5928586226826,102.5928586226826,130.15522496371554,1.268657747830209,,,0.031768,,,,,,0,中性,2008-10-20
2008-10-20,1855.714,14.05,3.182,2008-10-20,102.5928586226826,102.5928586226826,132.07928825622776,1.2874121067431286,,,0.03182,,,,,,0,中性,2008-10-21
2008-10-21,1842.853,13.94,3.1826,2008-10-20,102.5928586226826,102.5928586226826,132.19892395982785,1.288578227906007,,,0.031826,,,,,,0,中性,2008-10-22
2008-10-22,1798.132,13.51,3.1922,2008-10-20,102.5928586226826,102.5928586226826,133.09637305699482,1.2973259040036935,,,0.031922,,,,,,0,中性,2008-10-23
2008-10-23,1802.875,13.34,3.1978,2008-10-20,102.5928586226826,102.5928586226826,135.14805097451276,1.3173241567579483,,,0.031978,,,,,,0,中性,2008-10-24
2008-10-24,1755.843,13.05,3.1931,2008-10-20,102.5928586226826,102.5928586226826,134.5473563218391,1.3114690255067283,,,0.031931,,,,,,0,中性,2008-10-27
2008-10-27,1628.244,12.28,3.1522,2008-10-20,102.5928586226826,102.5928586226826,132.59315960912053,1.2924209480971132,,,0.031522,,,,,,0,中性,2008-10-28
2008-10-28,1676.082,12.75,3.1042,2008-10-20,102.5928586226826,102.5928586226826,131.45741176470588,1.2813505104500669,,,0.031042,,,,,,0,中性,2008-10-29
2008-10-29,1625.404,12.32,3.0694,2008-10-20,102.5928586226826,102.5928586226826,131.93214285714285,1.2859778412293263,,,0.030694,,,,,,0,中性,2008-10-30
2008-10-30,1659.153,12.51,3.0703,2008-10-20,102.5928586226826,102.5928586226826,132.62613908872902,1.2927424078951073,,,0.030703,,,,,,0,中性,2008-10-31
2008-10-31,1626.665,12.23,3.0751,2008-10-20,102.5928586226826,102.5928586226826,133.00613246116106,1.2964463048089225,,,0.030751,,,,,,0,中性,2008-11-03
2008-11-03,1614.194,12.2,3.0549,2008-10-20,102.5928586226826,102.5928586226826,132.3109836065574,1.2896705032186744,,,0.030549,,,,,,0,中性,2008-11-04
2008-11-04,1588.561,12.12,3.0569,2008-10-20,102.5928586226826,102.5928586226826,131.0693894389439,1.2775683531832627,,,0.030569000000000002,,,,,,0,中性,2008-11-05
2008-11-05,1648.801,12.51,3.0676,2008-10-20,102.5928586226826,102.5928586226826,131.7986410871303,1.2846765638128979,,,0.030676000000000002,,,,,,0,中性,2008-11-06
2008-11-06,1610.581,12.2,3.0424,2008-10-20,102.5928586226826,102.5928586226826,132.01483606557377,1.2867838740228472,,,0.030424000000000003,,,,,,0,中性,2008-11-07
2008-11-07,1637.661,12.42,2.9767,2008-10-20,102.5928586226826,102.5928586226826,131.85676328502416,1.2852430964027306,,,0.029767000000000002,,,,,,0,中性,2008-11-10
2008-11-10,1758.499,13.31,2.9005,2008-10-20,102.5928586226826,102.5928586226826,132.11863260706235,1.287795606641297,,,0.029005,,,,,,0,中性,2008-11-11
2008-11-11,1739.787,13.11,2.9221,2008-10-20,102.5928586226826,102.5928586226826,132.70686498855835,1.2935292648061347,,,0.029221,,,,,,0,中性,2008-11-12
2008-11-12,1764.281,13.21,2.8969,2008-10-20,102.5928586226826,102.5928586226826,133.5564723694171,1.3018106149143664,,,0.028969,,,,,,0,中性,2008-11-13
2008-11-13,1837.449,13.68,2.8639,2008-10-20,102.5928586226826,102.5928586226826,134.31644736842105,1.3092182942519606,,,0.028639,,,,,,0,中性,2008-11-14
2008-11-14,1909.05,14.09,2.9482,2008-10-20,102.5928586226826,102.5928586226826,135.48970901348474,1.3206543889354971,,,0.029481999999999998,,,,,,0,中性,2008-11-17
2008-11-17,1961.911,14.36,2.9984,2008-10-20,102.5928586226826,102.5928586226826,136.6233286908078,1.331704082769376,,,0.029984,,,,,,0,中性,2008-11-18
2008-11-18,1816.895,13.44,2.9974,2008-10-20,102.5928586226826,102.5928586226826,135.18563988095238,1.3176905458706434,,,0.029973999999999997,,,,,,0,中性,2008-11-19
2008-11-19,1932.096,14.24,3.0885,2008-10-20,102.5928586226826,102.5928586226826,135.68089887640448,1.3225179676044854,,,0.030885,,,,,,0,中性,2008-11-20
2008-11-20,1916.645,13.99,3.0531,2008-11-20,102.28508004681454,102.28508004681454,137.00107219442458,1.3394042623980056,,,0.030531000000000003,,,,,,0,中性,2008-11-21
2008-11-21,1901.839,13.91,3.0049,2008-11-20,102.28508004681454,102.28508004681454,136.72458662832494,1.3367011744601254,,,0.030049000000000003,,,,,,0,中性,2008-11-24
2008-11-24,1820.457,13.4,3.0638,2008-11-20,102.28508004681454,102.28508004681454,135.85500000000002,1.3281995764956234,,,0.030638000000000002,,,,,,0,中性,2008-11-25
2008-11-25,1814.843,13.36,3.1728,2008-11-20,102.28508004681454,102.28508004681454,135.84154191616767,1.328068002234488,,,0.031728,,,,,,0,中性,2008-11-26
2008-11-26,1823.535,13.43,3.1034,2008-11-20,102.28508004681454,102.28508004681454,135.7807148175726,1.3274733202088471,,,0.031034000000000003,,,,,,0,中性,2008-11-27
2008-11-27,1850.199,13.57,2.9064,2008-11-20,102.28508004681454,102.28508004681454,136.34480471628592,1.3329881997832205,,,0.029064,,,,,,0,中性,2008-11-28
2008-11-28,1814.196,13.22,2.9905,2008-11-20,102.28508004681454,102.28508004681454,137.23116490166413,1.3416537860541853,,,0.029905,,,,,,0,中性,2008-12-01
2008-12-01,1856.994,13.36,3.0378,2008-11-20,102.28508004681454,102.28508004681454,138.99655688622755,1.3589133119181278,,,0.030378,,,,,,0,中性,2008-12-02
2008-12-02,1868.14,13.32,3.0306,2008-11-20,102.28508004681454,102.28508004681454,140.25075075075077,1.3711750598089167,,,0.030306000000000003,,,,,,0,中性,2008-12-03
2008-12-03,1951.059,13.87,2.9467,2008-11-20,102.28508004681454,102.28508004681454,140.66755587599135,1.3752499955185025,,,0.029467,,,,,,0,中性,2008-12-04
2008-12-04,1974.457,14.14,2.9343,2008-11-20,102.28508004681454,102.28508004681454,139.63628005657708,1.3651676275041031,,,0.029342999999999998,,,,,,0,中性,2008-12-05
2008-12-05,2010.609,14.27,2.9061,2008-11-20,102.28508004681454,102.28508004681454,140.89761737911704,1.377499214104638,,,0.029061,,,,,,0,中性,2008-12-08
2008-12-08,2093.686,14.77,2.9053,2008-11-20,102.28508004681454,102.28508004681454,141.75260663507112,1.385858099443172,,,0.029053,,,,,,0,中性,2008-12-09
2008-12-09,2039.675,14.39,3.0072,2008-11-20,102.28508004681454,102.28508004681454,141.74252953439887,1.385759579691634,,,0.030072,,,,,,0,中性,2008-12-10
2008-12-10,2095.808,14.69,3.013,2008-11-20,102.28508004681454,102.28508004681454,142.66902654867258,1.3948175675609271,,,0.03013,,,,,,0,中性,2008-12-11
2008-12-11,2042.508,14.33,3.004,2008-11-20,102.28508004681454,102.28508004681454,142.53370551291,1.393494588337558,,,0.03004,,,,,,0,中性,2008-12-12
2008-12-12,1955.532,13.77,2.9237,2008-11-20,102.28508004681454,102.28508004681454,142.01394335511984,1.3884130832191939,,,0.029237000000000003,,,,,,0,中性,2008-12-15
2008-12-15,1975.371,13.83,2.9186,2008-11-20,102.28508004681454,102.28508004681454,142.83232104121475,1.3964140319960865,,,0.029186,,,,,,0,中性,2008-12-16
2008-12-16,1998.192,13.91,2.9243,2008-11-20,102.28508004681454,102.28508004681454,143.65147375988496,1.4044225579540786,,,0.029243,,,,,,0,中性,2008-12-17
2008-12-17,2008.951,13.92,2.81,2008-11-20,102.28508004681454,102.28508004681454,144.32119252873562,1.4109701284163996,,,0.0281,,,,,,0,中性,2008-12-18
2008-12-18,2051.27,14.2,2.7043,2008-11-20,102.28508004681454,102.28508004681454,144.45563380281692,1.4122845065644125,,,0.027042999999999998,,,,,,0,中性,2008-12-19
2008-12-19,2060.76,14.2,2.7384,2008-11-20,102.28508004681454,102.28508004681454,145.12394366197185,1.4188183026845218,,,0.027384,,,,,,0,中性,2008-12-22
2008-12-22,2033.203,13.97,2.739,2008-12-20,101.46679940644002,101.46679940644002,145.54065855404437,1.4343672945774124,,,0.027389999999999998,,,,,,0,中性,2008-12-23
2008-12-23,1927.437,13.35,2.6887,2008-12-20,101.46679940644002,101.46679940644002,144.3773033707865,1.4229019168374695,,,0.026886999999999998,,,,,,0,中性,2008-12-24
2008-12-24,1893.338,13.12,2.7045,2008-12-20,101.46679940644002,101.46679940644002,144.3092987804878,1.4222317016469193,,,0.027045,,,,,,0,中性,2008-12-25
2008-12-25,1879.144,13.04,2.7047,2008-12-20,101.46679940644002,101.46679940644002,144.10613496932515,1.4202294328028136,,,0.027046999999999998,,,,,,0,中性,2008-12-26
2008-12-26,1868.328,13.03,2.7301,2008-12-20,101.46679940644002,101.46679940644002,143.38664620107446,1.4131385540872181,,,0.027301000000000002,,,,,,0,中性,2008-12-29
2008-12-29,1862.744,12.98,2.7559,2008-12-20,101.46679940644002,101.46679940644002,143.50878274268103,1.414342263500751,,,0.027559,,,,,,0,中性,2008-12-30
2008-12-30,1843.252,12.84,2.7566,2008-12-20,101.46679940644002,101.46679940644002,143.55545171339563,1.4148022067628583,,,0.027566,,,,,,0,中性,2008-12-31
2008-12-31,1824.4,12.78,2.7521,2008-12-20,101.46679940644002,101.46679940644002,142.75430359937403,1.40690653922719,,,0.027521,,,,,,0,中性,2009-01-05
2009-01-05,1892.046,13.3,2.73,2008-12-20,101.46679940644002,101.46679940644002,142.2590977443609,1.4020260674087235,,,0.0273,,,,,,0,中性,2009-01-06
2009-01-06,1953.613,13.69,2.6909,2008-12-20,101.46679940644002,101.46679940644002,142.7036523009496,1.4064073483714548,,,0.026909000000000002,,,,,,0,中性,2009-01-07
2009-01-07,1946.875,13.57,2.6711,2008-12-20,101.46679940644002,101.46679940644002,143.46904937361828,1.4139506736477627,,,0.026711,,,,,,0,中性,2009-01-08
2009-01-08,1902.263,13.24,2.6716,2008-12-20,101.46679940644002,101.46679940644002,143.67545317220544,1.4159848739950152,,,0.026716000000000004,,,,,,0,中性,2009-01-09
2009-01-09,1937.213,13.42,2.6722,2008-12-20,101.46679940644002,101.46679940644002,144.3526825633383,1.4226592679356391,,,0.026722000000000003,,,,,,0,中性,2009-01-12
2009-01-12,1944.886,13.39,2.7,2008-12-20,101.46679940644002,101.46679940644002,145.24914115011202,1.4314942621605267,,,0.027000000000000003,,,,,,0,中性,2009-01-13
2009-01-13,1898.539,13.12,2.8257,2008-12-20,101.46679940644002,101.46679940644002,144.70571646341463,1.4261385725174482,,,0.028256999999999997,,,,,,0,中性,2009-01-14
2009-01-14,1976.735,13.59,2.8818,2008-12-20,101.46679940644002,101.46679940644002,145.4551140544518,1.4335242158551802,,,0.028818,,,,,,0,中性,2009-01-15
2009-01-15,1980.504,13.54,2.9897,2008-12-20,101.46679940644002,101.46679940644002,146.27060561299854,1.4415612443543269,,,0.029897,,,,,,0,中性,2009-01-16
2009-01-16,2011.497,13.8,2.994,2008-12-20,101.46679940644002,101.46679940644002,145.76065217391303,1.4365354285991376,,,0.02994,,,,,,0,中性,2009-01-19
2009-01-19,2028.687,14.09,3.0123,2008-12-20,101.46679940644002,101.46679940644002,143.98062455642298,1.4189924724016143,,,0.030123,,,,,,0,中性,2009-01-20
2009-01-20,2043.095,14.14,3.0995,2009-01-20,101.21932188268772,101.21932188268772,144.49045261669025,1.4274987218759811,,,0.030994999999999998,,,,,,0,中性,2009-01-21
2009-01-21,2040.861,14.12,3.1398,2009-01-20,101.21932188268772,101.21932188268772,144.53689801699718,1.4279575809104328,,,0.031398,,,,,,0,中性,2009-01-22
2009-01-22,2066.568,14.25,3.0619,2009-01-20,101.21932188268772,101.21932188268772,145.0223157894737,1.4327532835830816,,,0.030619,,,,,,0,中性,2009-01-23
2009-01-23,2053.567,14.14,3.0367,2009-01-20,101.21932188268772,101.21932188268772,145.23104667609618,1.434815448026985,,,0.030367,,,,,,0,中性,2009-02-02
2009-02-02,2086.3,14.27,3.1433,2009-01-20,101.21932188268772,101.21932188268772,146.20182200420464,1.44440625845776,,,0.031433,,,,,,0,中性,2009-02-03
2009-02-03,2139.803,14.61,3.1766,2009-01-20,101.21932188268772,101.21932188268772,146.4615331964408,1.4469720846992868,,,0.031766,,,,,,0,中性,2009-02-04
2009-02-04,2196.139,14.95,3.2946,2009-01-20,101.21932188268772,101.21932188268772,146.8989297658863,1.451293360136722,,,0.032946,,,,,,0,中性,2009-02-05
2009-02-05,2176.255,14.87,3.4013,2009-01-20,101.21932188268772,101.21932188268772,146.3520511096167,1.4458904524102365,,,0.034013,,,,,,0,中性,2009-02-06
2009-02-06,2266.151,15.47,3.2967,2009-01-20,101.21932188268772,101.21932188268772,146.48681318681318,1.4472218392906255,,,0.032966999999999996,,,,,,0,中性,2009-02-09
2009-02-09,2330.044,15.79,3.269,2009-01-20,101.21932188268772,101.21932188268772,147.56453451551616,1.457869226653604,,,0.032690000000000004,,,,,,0,中性,2009-02-10
2009-02-10,2368.347,16.08,3.3001,2009-01-20,101.21932188268772,101.21932188268772,147.28526119402989,1.4551101356392426,,,0.033001,,,,,,0,中性,2009-02-11
2009-02-11,2372.778,16.06,3.2323,2009-01-20,101.21932188268772,101.21932188268772,147.74458281444583,1.4596480204212439,,,0.032323,,,,,,0,中性,2009-02-12
2009-02-12,2372.235,15.94,3.1271,2009-01-20,101.21932188268772,101.21932188268772,148.8227728983689,1.470300038868598,,,0.031271,,,,,,0,中性,2009-02-13
2009-02-13,2455.375,16.47,3.1321,2009-01-20,101.21932188268772,101.21932188268772,149.08166363084396,1.4728577593478474,,,0.031321,,,,,,0,中性,2009-02-16
2009-02-16,2515.307,16.96,3.1547,2009-01-20,101.21932188268772,101.21932188268772,148.30819575471696,1.4652162551197965,,,0.031547,,,,,,0,中性,2009-02-17
2009-02-17,2431.537,16.46,3.1897,2009-01-20,101.21932188268772,101.21932188268772,147.72399756986633,1.4594446477430179,,,0.031897,,,,,,0,中性,2009-02-18
2009-02-18,2323.834,15.67,3.1703,2009-01-20,101.21932188268772,101.21932188268772,148.29827696234844,1.4651182620470902,,,0.031703,,,,,,0,中性,2009-02-19
2009-02-19,2352.391,15.8,3.1385,2009-01-20,101.21932188268772,101.21932188268772,148.88550632911392,1.4709198160966823,,,0.031385,,,,,,0,中性,2009-02-20
2009-02-20,2406.305,16.04,3.1583,2009-02-20,102.17533837786968,102.17533837786968,150.0190149625935,1.4682507280551993,,,0.031583,,,,,,0,中性,2009-02-23
2009-02-23,2477.403,16.38,3.1555,2009-02-20,102.17533837786968,102.17533837786968,151.2456043956044,1.480255478442956,,,0.031555,,,,,,0,中性,2009-02-24
2009-02-24,2368.053,15.64,3.1508,2009-02-20,102.17533837786968,102.17533837786968,151.41003836317134,1.4818648097177771,,,0.031508,,,,,,0,中性,2009-02-25
2009-02-25,2373.231,15.68,3.1412,2009-02-20,102.17533837786968,102.17533837786968,151.35401785714288,1.481316531562619,,,0.031412,,,,,,0,中性,2009-02-26
2009-02-26,2243.622,15.09,3.1447,2009-02-20,102.17533837786968,102.17533837786968,148.68270377733597,1.455172120179045,,,0.031446999999999996,,,,,,0,中性,2009-02-27
2009-02-27,2174.131,14.84,3.1508,2009-02-20,102.17533837786968,102.17533837786968,146.5047843665768,1.4338566105332178,,,0.031508,,,,,,0,中性,2009-03-02
2009-03-02,2205.378,14.95,3.1582,2009-02-20,102.17533837786968,102.17533837786968,147.5169230769231,1.443762510786791,,,0.031582,,,,,,0,中性,2009-03-03
2009-03-03,2191.503,14.8,3.1755,2009-02-20,102.17533837786968,102.17533837786968,148.07452702702702,1.4492198350193937,,,0.031755,,,,,,0,中性,2009-03-04
2009-03-04,2334.832,15.72,3.2075,2009-02-20,102.17533837786968,102.17533837786968,148.5262086513995,1.4536404871213915,,,0.032075,,,,,,0,中性,2009-03-05
2009-03-05,2354.496,15.9,3.231,2009-02-20,102.17533837786968,102.17533837786968,148.08150943396225,1.4492881725169355,,,0.03231,,,,,,0,中性,2009-03-06
2009-03-06,2336.369,15.7,3.2291,2009-02-20,102.17533837786968,102.17533837786968,148.81331210191084,1.4564503965875053,,,0.032291,,,,,,0,中性,2009-03-09
2009-03-09,2246.632,15.18,3.2036,2009-02-20,102.17533837786968,102.17533837786968,147.99947299077735,1.4484852738479679,,,0.032035999999999995,,,,,,0,中性,2009-03-10
2009-03-10,2289.788,15.55,3.178,2009-02-20,102.17533837786968,102.17533837786968,147.25324758842444,1.4411818930693971,,,0.03178,,,,,,0,中性,2009-03-11
2009-03-11,2270.805,15.41,3.1331,2009-02-20,102.17533837786968,102.17533837786968,147.35918234912393,1.4422186869022466,,,0.031331000000000005,,,,,,0,中性,2009-03-12
2009-03-12,2268.982,15.37,3.1524,2009-02-20,102.17533837786968,102.17533837786968,147.62407286922576,1.4448111962524206,,,0.031524,,,,,,0,中性,2009-03-13
2009-03-13,2255.447,15.35,3.148,2009-02-20,102.17533837786968,102.17533837786968,146.93465798045602,1.4380638255099807,,,0.03148,,,,,,0,中性,2009-03-16
2009-03-16,2290.769,15.53,3.1534,2009-02-20,102.17533837786968,102.17533837786968,147.50605280103025,1.4436561223366482,,,0.031534,,,,,,0,中性,2009-03-17
2009-03-17,2373.856,16.01,3.1249,2009-02-20,102.17533837786968,102.17533837786968,148.2733291692692,1.4511655309710623,,,0.031249,,,,,,0,中性,2009-03-18
2009-03-18,2388.791,16.07,3.1,2009-02-20,102.17533837786968,102.17533837786968,148.64909769757313,1.4548432141994185,,,0.031,,,,,,0,中性,2009-03-19
2009-03-19,2440.697,16.37,3.0768,2009-02-20,102.17533837786968,102.17533837786968,149.09572388515576,1.4592143882485897,,,0.030768,,,,,,0,中性,2009-03-20
2009-03-20,2435.999,16.53,3.0772,2009-03-20,102.19904305637336,102.19904305637336,147.3683605565638,1.4419739769507909,,,0.030772,,,,,,0,中性,2009-03-23
2009-03-23,2495.045,16.87,3.0831,2009-03-20,102.19904305637336,102.19904305637336,147.89834024896265,1.4471597367832634,,,0.030831,,,,,,0,中性,2009-03-24
2009-03-24,2509.073,16.96,3.1295,2009-03-20,102.19904305637336,102.19904305637336,147.94062499999998,1.4475734857751594,,,0.031295,,,,,,0,中性,2009-03-25
2009-03-25,2453.432,16.74,3.1297,2009-03-20,102.19904305637336,102.19904305637336,146.5610513739546,1.434074595914866,,,0.031297,,,,,,0,中性,2009-03-26
2009-03-26,2529.094,17.45,3.1606,2009-03-20,102.19904305637336,102.19904305637336,144.9337535816619,1.41815176783716,,,0.031606,,,,,,0,中性,2009-03-27
