date,pe_ttm,pe_percentile,q10,q25,q50,q75,q90,signal
2008-03-12,33.96,53.41,36.03,37.71,40.49,44.39,47.09,极度低估
2008-03-12,33.96,53.41,36.03,37.71,40.49,44.39,47.09,极度低估
2008-03-13,33.11,52.08,36.003,37.695,40.48,44.3875,47.087,极度低估
2008-03-13,33.11,52.08,36.003,37.695,40.480000000000004,44.3875,47.087,极度低估
2008-03-14,33.0,51.46,35.976,37.69,40.47,44.385000000000005,47.084,极度低估
2008-03-14,33.0,51.46,35.976,37.69,40.47,44.385000000000005,47.084,极度低估
2008-03-17,31.65,47.95,35.788000000000004,37.6875,40.45,44.3825,47.081,极度低估
2008-03-17,31.65,47.95,35.788000000000004,37.6875,40.45,44.3825,47.081,极度低估
2008-03-18,30.26,43.84,35.65,37.68,40.43,44.38,47.078,极度低估
2008-03-18,30.26,43.84,35.65,37.68,40.43,44.38,47.078,极度低估
2008-03-19,30.94,45.48,35.565,37.6425,40.39,44.375,47.075,极度低估
2008-03-19,30.94,45.48,35.565,37.6425,40.39,44.375,47.075,极度低估
2008-03-20,31.13,47.03,35.496,37.615,40.35,44.370000000000005,47.072,极度低估
2008-03-20,31.13,47.03,35.496,37.615,40.35,44.370000000000005,47.072,极度低估
2008-03-21,31.12,47.82,35.445,37.5875,40.345,44.365,47.069,极度低估
2008-03-21,31.12,47.82,35.445,37.5875,40.345,44.365,47.069,极度低估
2008-03-24,29.7,46.62,35.406,37.55,40.34,44.36,47.066,极度低估
2008-03-24,29.7,46.62,35.406,37.55,40.34,44.36,47.066,极度低估
2008-03-25,29.77,47.23,35.387,37.4825,40.33,44.3475,47.063,极度低估
2008-03-25,29.77,47.23,35.387,37.4825,40.33,44.3475,47.063,极度低估
2008-03-26,29.12,46.89,35.36,37.435,40.32,44.335,47.06,极度低估
2008-03-26,29.12,46.89,35.36,37.435,40.32,44.335,47.06,极度低估
2008-03-27,27.57,44.45,35.351,37.4,40.31,44.322500000000005,47.06,极度低估
2008-03-27,27.57,44.45,35.351,37.4,40.31,44.322500000000005,47.06,极度低估
2008-03-28,28.87,45.57,35.07,37.37,40.3,44.31,47.06,极度低估
2008-03-28,28.87,45.57,35.07,37.37,40.3,44.31,47.06,极度低估
2008-03-31,28.0,43.15,34.888000000000005,37.37,40.295,44.31,47.06,极度低估
2008-03-31,28.0,43.15,34.888000000000005,37.37,40.295,44.31,47.06,极度低估
2008-04-01,26.77,39.89,34.786,37.34,40.29,44.31,47.06,极度低估
2008-04-01,26.77,39.89,34.786,37.34,40.29,44.31,47.06,极度低估
2008-04-02,26.91,38.31,34.739999999999995,37.31,40.27,44.31,47.06,极度低估
2008-04-02,26.91,38.31,34.739999999999995,37.31,40.27,44.31,47.06,极度低估
2008-04-03,27.73,39.12,34.694,37.31,40.25,44.31,47.06,极度低估
2008-04-03,27.73,39.12,34.693999999999996,37.31,40.25,44.31,47.06,极度低估
2008-04-07,29.35,41.9,34.625,37.2875,40.245000000000005,44.307500000000005,47.06,极度低估
2008-04-07,29.35,41.9,34.625,37.2875,40.245000000000005,44.307500000000005,47.06,极度低估
2008-04-08,29.46,42.74,34.562000000000005,37.27,40.24,44.305,47.06,极度低估
2008-04-08,29.46,42.74,34.562000000000005,37.269999999999996,40.24,44.305,47.06,极度低估
2008-04-09,27.89,40.12,34.440000000000005,37.2575,40.18,44.3025,47.06,极度低估
2008-04-09,27.89,40.12,34.440000000000005,37.2575,40.18,44.302499999999995,47.06,极度低估
2008-04-10,28.27,40.83,34.35,37.25,40.12,44.3,47.06,极度低估
2008-04-10,28.27,40.83,34.35,37.25,40.12,44.3,47.06,极度低估
2008-04-11,28.42,41.62,33.999,37.175,40.115,44.2775,47.058,极度低估
2008-04-11,28.42,41.62,33.999,37.175,40.115,44.2775,47.058,极度低估
2008-04-14,26.77,38.84,33.88,37.09,40.11,44.255,47.056,极度低估
2008-04-14,26.77,38.84,33.88,37.09,40.11,44.254999999999995,47.056000000000004,极度低估
2008-04-15,27.19,39.08,33.846000000000004,37.025,40.09,44.2325,47.054,极度低估
2008-04-15,27.19,39.08,33.846000000000004,37.025,40.09,44.2325,47.054,极度低估
2008-04-16,26.7,38.31,33.78,37.01,40.07,44.21,47.052,极度低估
2008-04-16,26.7,38.31,33.78,37.01,40.07,44.21,47.052,极度低估
2008-04-17,26.11,36.64,33.425,37.0025,40.010000000000005,44.21,47.05,极度低估
2008-04-17,26.11,36.64,33.425,37.0025,40.010000000000005,44.21,47.05,极度低估
2008-04-18,25.02,34.5,33.094,36.975,39.95,44.21,47.048,极度低估
2008-04-18,25.02,34.5,33.094,36.975,39.95,44.21,47.048,极度低估
2008-04-21,25.07,34.19,33.049,36.9375,39.94,44.21,47.046,极度低估
2008-04-21,25.07,34.19,33.049,36.9375,39.94,44.21,47.046,极度低估
2008-04-22,25.2,33.63,32.93,36.9,39.93,44.21,47.044,极度低估
2008-04-22,25.2,33.63,32.93,36.9,39.93,44.21,47.044,极度低估
2008-04-23,25.53,34.99,32.646,36.8925,39.895,44.2,47.042,极度低估
2008-04-23,25.53,34.99,32.646,36.8925,39.894999999999996,44.2,47.042,极度低估
2008-04-24,27.84,37.96,32.61,36.89,39.86,44.19,47.04,极度低估
2008-04-24,27.84,37.96,32.61,36.89,39.86,44.19,47.04,极度低估
2008-04-25,27.45,37.94,32.133,36.8775,39.855,44.18,47.03,极度低估
2008-04-25,27.45,37.94,32.133,36.8775,39.855,44.18,47.03,极度低估
2008-04-28,27.3,37.6,31.84,36.84,39.85,44.17,47.02,极度低估
2008-04-28,27.3,37.6,31.84,36.84,39.85,44.17,47.02,极度低估
2008-04-29,27.52,37.99,31.689,36.84,39.835,44.150000000000006,47.01,极度低估
2008-04-29,27.52,37.99,31.689,36.84,39.835,44.150000000000006,47.01,极度低估
2008-04-30,28.15,39.78,31.338,36.795,39.82,44.13,47.0,极度低估
2008-04-30,28.15,39.78,31.338,36.795,39.82,44.13,47.0,极度低估
2008-05-05,28.69,41.02,31.125,36.7425,39.78,44.11,46.99,极度低估
2008-05-05,28.69,41.02,31.125,36.7425,39.78,44.11,46.99,极度低估
2008-05-06,28.42,40.46,31.048,36.72,39.74,44.09,46.98,极度低估
2008-05-06,28.42,40.46,31.048000000000002,36.72,39.74,44.09,46.980000000000004,极度低估
2008-05-07,27.22,38.38,30.877,36.645,39.715,44.072500000000005,46.97,极度低估
2008-05-07,27.22,38.38,30.877,36.645,39.715,44.072500000000005,46.97,极度低估
2008-05-08,27.78,39.59,30.636000000000003,36.61,39.69,44.05500000000001,46.96,极度低估
2008-05-08,27.78,39.59,30.636000000000003,36.61,39.69,44.05500000000001,46.959999999999994,极度低估
2008-05-09,27.45,40.1,30.211,36.585,39.69,44.0375,46.95,极度低估
2008-05-09,27.45,40.1,30.211000000000002,36.585,39.69,44.0375,46.95,极度低估
2008-05-12,27.57,40.32,29.77,36.54,39.69,44.02,46.94,极度低估
2008-05-12,27.57,40.32,29.77,36.54,39.69,44.02,46.94,极度低估
2008-05-13,27.12,40.96,29.707,36.54,39.635,44.0075,46.931,极度低估
2008-05-13,27.12,40.96,29.707,36.54,39.635,44.0075,46.931000000000004,极度低估
2008-05-14,27.88,42.11,29.508000000000003,36.54,39.58,43.995000000000005,46.922,极度低估
2008-05-14,27.88,42.11,29.508000000000003,36.54,39.58,43.995000000000005,46.922,极度低估
2008-05-15,27.72,41.49,29.383000000000003,36.54,39.57,43.9825,46.913,极度低估
2008-05-15,27.72,41.49,29.383000000000003,36.54,39.57,43.9825,46.913,极度低估
2008-05-16,27.6,40.64,29.212,36.54,39.56,43.97,46.904,极度低估
2008-05-16,27.6,40.64,29.212,36.54,39.56,43.97,46.904,极度低估
2008-05-19,27.43,40.31,28.995,36.5325,39.55,43.9325,46.895,极度低估
2008-05-19,27.43,40.31,28.995,36.5325,39.55,43.9325,46.894999999999996,极度低估
2008-05-20,26.18,38.45,28.798,36.45,39.54,43.895,46.886,极度低估
2008-05-20,26.18,38.45,28.798,36.45,39.54,43.895,46.886,极度低估
2008-05-21,26.95,39.17,28.609,36.37,39.525,43.8575,46.877,极度低估
2008-05-21,26.95,39.17,28.609,36.37,39.525,43.8575,46.877,极度低估
2008-05-22,26.46,38.64,28.42,36.37,39.51,43.82,46.868,极度低估
2008-05-22,26.46,38.64,28.42,36.37,39.51,43.82,46.868,极度低估
2008-05-23,26.37,37.99,28.405,36.3475,39.5,43.7975,46.859,极度低估
2008-05-23,26.37,37.99,28.405,36.3475,39.5,43.7975,46.859,极度低估
2008-05-26,25.56,37.01,28.27,36.28,39.49,43.775,46.85,极度低估
2008-05-26,25.56,37.01,28.27,36.28,39.49,43.775,46.85,极度低估
2008-05-27,25.65,37.47,28.162,36.2175,39.485,43.7525,46.837,极度低估
2008-05-27,25.65,37.47,28.162,36.2175,39.485,43.7525,46.837,极度低估
2008-05-28,26.3,38.33,28.03,36.21,39.48,43.73,46.824000000000005,极度低估
2008-05-28,26.3,38.33,28.03,36.21,39.48,43.73,46.824000000000005,极度低估
2008-05-29,25.85,37.13,27.923,36.120000000000005,39.455,43.725,46.811,极度低估
2008-05-29,25.85,37.13,27.923,36.120000000000005,39.455,43.725,46.811,极度低估
2008-05-30,26.09,37.58,27.884,36.085,39.43,43.72,46.798,极度低估
2008-05-30,26.09,37.58,27.884,36.085,39.43,43.72,46.798,极度低估
2008-06-02,26.27,37.87,27.86,36.0675,39.38,43.715,46.785,极度低估
2008-06-02,26.27,37.87,27.86,36.067499999999995,39.379999999999995,43.715,46.785,极度低估
2008-06-03,26.1,37.84,27.816,36.03,39.33,43.71,46.772000000000006,极度低估
2008-06-03,26.1,37.84,27.816,36.03,39.33,43.71,46.772000000000006,极度低估
2008-06-04,25.64,37.14,27.765,36.0075,39.295,43.695,46.759,极度低估
2008-06-04,25.64,37.14,27.765,36.0075,39.295,43.695,46.759,极度低估
2008-06-05,25.49,36.81,27.728,35.985,39.26,43.68,46.746,极度低估
2008-06-05,25.49,36.81,27.728,35.985,39.26,43.68,46.745999999999995,极度低估
2008-06-06,25.32,36.51,27.708,35.905,39.255,43.665,46.733,极度低估
2008-06-06,25.32,36.51,27.708,35.905,39.254999999999995,43.665,46.733000000000004,极度低估
2008-06-10,23.35,33.58,27.6,35.71,39.25,43.65,46.72,极度低估
2008-06-10,23.35,33.58,27.6,35.71,39.25,43.65,46.72,极度低估
2008-06-11,22.93,32.88,27.573,35.635,39.235,43.635,46.69500000000001,极度低估
2008-06-11,22.93,32.88,27.573,35.635,39.235,43.635,46.69500000000001,极度低估
2008-06-12,22.44,32.59,27.57,35.565,39.22,43.620000000000005,46.67,极度低估
2008-06-12,22.44,32.59,27.57,35.565,39.22,43.620000000000005,46.67,极度低估
2008-06-13,21.76,31.29,27.535,35.505,39.175,43.605,46.645,极度低估
2008-06-13,21.76,31.29,27.535,35.505,39.175,43.605000000000004,46.644999999999996,极度低估
2008-06-16,21.82,30.82,27.478,35.46,39.13,43.59,46.620000000000005,极度低估
2008-06-16,21.82,30.82,27.477999999999998,35.46,39.13,43.59,46.620000000000005,极度低估
2008-06-17,21.2,29.03,27.45,35.4225,39.08,43.59,46.595,极度低估
2008-06-17,21.2,29.03,27.45,35.4225,39.08,43.59,46.595,极度低估
2008-06-18,22.32,30.62,27.442,35.4,39.03,43.59,46.57000000000001,极度低估
2008-06-18,22.32,30.62,27.442,35.4,39.03,43.59,46.57000000000001,极度低估
2008-06-19,20.87,28.06,27.391,35.3825,39.02,43.59,46.545,极度低估
2008-06-19,20.87,28.06,27.391,35.3825,39.02,43.59,46.545,极度低估
2008-06-20,21.49,28.54,27.284,35.36,39.01,43.59,46.52,极度低估
2008-06-20,21.49,28.54,27.284,35.36,39.01,43.59,46.519999999999996,极度低估
2008-06-23,20.94,27.88,27.217,35.3525,38.995,43.55500000000001,46.495000000000005,极度低估
2008-06-23,20.94,27.88,27.217,35.3525,38.995,43.55500000000001,46.495000000000005,极度低估
2008-06-24,21.26,29.05,27.19,35.175,38.98,43.52,46.47,极度低估
2008-06-24,21.26,29.05,27.19,35.175,38.98,43.52,46.47,极度低估
2008-06-25,22.05,30.48,27.127,34.96,38.96,43.485,46.465,极度低估
2008-06-25,22.05,30.48,27.127,34.96,38.96,43.485,46.465,极度低估
2008-06-26,22.01,31.18,26.984,34.84,38.94,43.45,46.46,极度低估
2008-06-26,22.01,31.18,26.984,34.84,38.94,43.45,46.46,极度低估
2008-06-27,20.82,29.15,26.922,34.7725,38.915,43.445,46.455,极度低估
2008-06-27,20.82,29.15,26.922,34.7725,38.915,43.445,46.455,极度低估
2008-06-30,20.71,29.17,26.826,34.739999999999995,38.89,43.44,46.45,极度低估
2008-06-30,20.71,29.17,26.826,34.739999999999995,38.89,43.44,46.45,极度低估
2008-07-01,20.19,28.32,26.77,34.7075,38.885000000000005,43.435,46.445,极度低估
2008-07-01,20.19,28.32,26.77,34.707499999999996,38.885000000000005,43.435,46.445,极度低估
2008-07-02,20.12,28.77,26.742,34.64,38.88,43.43,46.440000000000005,极度低估
2008-07-02,20.12,28.77,26.742,34.64,38.88,43.43,46.440000000000005,极度低估
2008-07-03,20.48,29.97,26.628,34.602500000000006,38.795,43.4075,46.435,极度低估
2008-07-03,20.48,29.97,26.628,34.602500000000006,38.795,43.4075,46.435,极度低估
2008-07-04,20.25,29.66,26.442,34.52,38.71,43.385000000000005,46.43,极度低估
2008-07-04,20.25,29.66,26.442,34.52,38.71,43.385000000000005,46.43,极度低估
2008-07-07,21.19,31.29,26.363,34.425000000000004,38.705,43.3625,46.425,极度低估
2008-07-07,21.19,31.29,26.363,34.425000000000004,38.705,43.362500000000004,46.425000000000004,极度低估
2008-07-08,21.34,31.75,26.3,34.35,38.7,43.34,46.42,极度低估
2008-07-08,21.34,31.75,26.3,34.35,38.7,43.34,46.42,极度低估
2008-07-09,22.16,32.43,26.273,34.057500000000005,38.695,43.337500000000006,46.414,极度低估
2008-07-09,22.16,32.43,26.273,34.057500000000005,38.695,43.337500000000006,46.414,极度低估
2008-07-10,21.85,31.55,26.198,33.91,38.69,43.335,46.408,极度低估
2008-07-10,21.85,31.55,26.198,33.91,38.69,43.335,46.408,极度低估
2008-07-11,21.69,31.4,26.131,33.855000000000004,38.685,43.3325,46.402,极度低估
2008-07-11,21.69,31.4,26.131,33.855000000000004,38.685,43.332499999999996,46.402,极度低估
2008-07-14,21.85,31.64,26.104,33.84,38.68,43.33,46.396,极度低估
2008-07-14,21.85,31.64,26.104,33.84,38.68,43.33,46.396,极度低估
2008-07-15,21.06,30.71,26.095,33.765,38.67,43.3275,46.39,极度低估
2008-07-15,21.06,30.71,26.095,33.765,38.67,43.3275,46.39,极度低估
2008-07-16,20.49,29.32,25.994,33.425,38.66,43.325,46.384,极度低估
2008-07-16,20.49,29.32,25.994,33.425,38.66,43.325,46.384,极度低估
2008-07-17,20.36,29.27,25.790000000000003,33.1,38.65,43.3225,46.378,极度低估
2008-07-17,20.36,29.27,25.790000000000003,33.1,38.65,43.3225,46.378,极度低估
2008-07-18,21.05,30.29,25.648,33.07,38.64,43.32,46.372,极度低估
2008-07-18,21.05,30.29,25.648,33.07,38.64,43.32,46.372,极度低估
2008-07-21,21.69,31.52,25.632,33.0175,38.625,43.315,46.366,极度低估
2008-07-21,21.69,31.52,25.632,33.0175,38.625,43.315,46.366,极度低估
2008-07-22,21.57,31.45,25.56,32.825,38.61,43.31,46.36,极度低估
2008-07-22,21.57,31.45,25.56,32.825,38.61,43.31,46.36,极度低估
2008-07-23,21.53,31.31,25.533,32.64,38.6,43.305,46.359,极度低估
2008-07-23,21.53,31.31,25.533,32.64,38.6,43.305,46.359,极度低估
2008-07-24,22.07,31.8,25.498,32.61,38.59,43.3,46.358,极度低估
2008-07-24,22.07,31.8,25.498,32.61,38.59,43.3,46.358,极度低估
2008-07-25,21.73,31.4,25.371,32.2125,38.585,43.2975,46.357,极度低估
2008-07-25,21.73,31.4,25.371,32.2125,38.585,43.2975,46.357,极度低估
2008-07-28,21.97,31.83,25.248,31.93,38.58,43.295,46.356,极度低估
2008-07-28,21.97,31.83,25.248,31.93,38.58,43.295,46.356,极度低估
2008-07-29,21.55,31.08,25.135,31.7475,38.565,43.2925,46.355,极度低估
2008-07-29,21.55,31.08,25.135,31.7475,38.565,43.2925,46.355,极度低估
2008-07-30,21.44,30.82,25.05,31.65,38.55,43.29,46.354,极度低估
2008-07-30,21.44,30.82,25.05,31.65,38.55,43.29,46.354,极度低估
2008-07-31,20.96,29.55,24.519000000000005,31.26,38.55,43.29,46.353,极度低估
2008-07-31,20.96,29.55,24.519000000000005,31.259999999999998,38.55,43.29,46.353,极度低估
2008-08-01,21.18,29.89,23.266,31.125,38.55,43.29,46.352,极度低估
2008-08-01,21.18,29.89,23.266000000000002,31.125,38.55,43.29,46.352000000000004,极度低估
2008-08-04,20.72,29.43,22.881,31.075000000000003,38.55,43.29,46.351,极度低估
2008-08-04,20.72,29.43,22.881,31.075000000000003,38.55,43.29,46.351,极度低估
2008-08-05,20.31,28.53,22.44,30.94,38.55,43.29,46.35,极度低估
2008-08-05,20.31,28.53,22.44,30.94,38.55,43.29,46.35,极度低估
2008-08-06,20.55,28.72,22.332,30.7825,38.545,43.275,46.342000000000006,极度低估
2008-08-06,20.55,28.72,22.332,30.7825,38.545,43.275,46.342000000000006,极度低估
2008-08-07,20.59,28.66,22.192,30.495,38.54,43.26,46.334,极度低估
2008-08-07,20.59,28.66,22.192,30.495,38.54,43.26,46.334,极度低估
2008-08-08,19.6,26.7,22.097,30.137500000000003,38.54,43.245,46.326,极度低估
2008-08-08,19.6,26.7,22.097,30.137500000000003,38.54,43.245,46.326,极度低估
2008-08-11,18.62,24.4,22.058,29.77,38.54,43.23,46.318000000000005,极度低估
2008-08-11,18.62,24.4,22.058,29.77,38.54,43.23,46.318000000000005,极度低估
2008-08-12,18.54,24.11,22.03,29.7175,38.5,43.19,46.31,极度低估
2008-08-12,18.54,24.11,22.03,29.7175,38.5,43.19,46.31,极度低估
2008-08-13,18.41,24.04,21.994,29.58,38.46,43.15,46.30200000000001,极度低估
2008-08-13,18.41,24.04,21.994,29.58,38.46,43.15,46.30200000000001,极度低估
2008-08-14,18.33,24.16,21.934,29.4325,38.455,43.11,46.294,极度低估
2008-08-14,18.33,24.16,21.934,29.4325,38.455,43.11,46.294000000000004,极度低估
2008-08-15,18.38,24.1,21.85,29.35,38.45,43.07,46.286,极度低估
2008-08-15,18.38,24.1,21.85,29.35,38.45,43.07,46.286,极度低估
2008-08-18,17.42,22.15,21.847,29.1775,38.395,43.0125,46.278000000000006,极度低估
2008-08-18,17.42,22.15,21.847,29.177500000000002,38.395,43.0125,46.278000000000006,极度低估
2008-08-19,17.55,22.52,21.82,28.995,38.34,42.955,46.27,极度低估
2008-08-19,17.55,22.52,21.82,28.995,38.34,42.955,46.27,极度低估
2008-08-20,18.87,24.6,21.766,28.825000000000003,38.25,42.8975,46.26500000000001,极度低估
2008-08-20,18.87,24.6,21.766000000000002,28.825000000000003,38.25,42.8975,46.26500000000001,极度低估
2008-08-21,18.07,23.68,21.736,28.69,38.16,42.84,46.260000000000005,极度低估
2008-08-21,18.07,23.68,21.736,28.69,38.16,42.84,46.260000000000005,极度低估
2008-08-22,17.68,23.37,21.702,28.4875,38.16,42.83,46.255,极度低估
2008-08-22,17.68,23.37,21.702,28.4875,38.16,42.83,46.255,极度低估
2008-08-25,17.42,23.09,21.69,28.42,38.16,42.82,46.25,极度低估
2008-08-25,17.42,23.09,21.69,28.42,38.16,42.82,46.25,极度低估
2008-08-26,16.94,21.87,21.630000000000003,28.3825,38.135,42.81,46.245000000000005,极度低估
2008-08-26,16.94,21.87,21.630000000000003,28.3825,38.135,42.81,46.245000000000005,极度低估
2008-08-27,16.68,21.9,21.562,28.27,38.11,42.8,46.24,极度低估
2008-08-27,16.68,21.9,21.562,28.27,38.11,42.8,46.24,极度低估
2008-08-28,17.0,21.97,21.544,28.18,38.095,42.79,46.235,极度低估
2008-08-28,17.0,21.97,21.544,28.18,38.095,42.79,46.235,极度低估
2008-08-29,17.28,22.71,21.522,28.075,38.08,42.78,46.23,极度低估
2008-08-29,17.28,22.71,21.522000000000002,28.075,38.08,42.78,46.23,极度低估
2008-09-01,16.77,22.37,21.485,27.9725,38.07,42.77,46.225,极度低估
2008-09-01,16.77,22.37,21.485,27.9725,38.07,42.769999999999996,46.225,极度低估
2008-09-02,16.61,22.36,21.44,27.89,38.06,42.76,46.22,极度低估
2008-09-02,16.61,22.36,21.44,27.89,38.06,42.76,46.22,极度低估
2008-09-03,16.4,22.4,21.35,27.8825,38.040000000000006,42.745,46.196000000000005,极度低估
2008-09-03,16.4,22.4,21.35,27.8825,38.040000000000006,42.745,46.196000000000005,极度低估
2008-09-04,16.4,22.34,21.276,27.86,38.02,42.73,46.172,极度低估
2008-09-04,16.4,22.34,21.276,27.86,38.02,42.730000000000004,46.172000000000004,极度低估
2008-09-05,15.87,21.52,21.218,27.825,38.015,42.715,46.148,极度低估
2008-09-05,15.87,21.52,21.218,27.825,38.015,42.715,46.147999999999996,极度低估
2008-09-08,15.51,20.43,21.194,27.78,38.01,42.7,46.124,极度低估
2008-09-08,15.51,20.43,21.194,27.78,38.01,42.7,46.124,极度低估
2008-09-09,15.51,20.55,21.185,27.7425,38.005,42.695,46.1,极度低估
2008-09-09,15.51,20.55,21.185000000000002,27.7425,38.004999999999995,42.695,46.099999999999994,极度低估
2008-09-10,15.53,20.69,21.132,27.725,38.0,42.69,46.07600000000001,极度低估
2008-09-10,15.53,20.69,21.131999999999998,27.725,38.0,42.69,46.07600000000001,极度低估
2008-09-11,14.99,20.23,21.057,27.69,37.995000000000005,42.685,46.052,极度低估
2008-09-11,14.99,20.23,21.057,27.689999999999998,37.995000000000005,42.685,46.052,极度低估
2008-09-12,15.0,20.33,21.032,27.6,37.99,42.68,46.02799999999999,极度低估
2008-09-12,15.0,20.33,21.032,27.6,37.99,42.68,46.02799999999999,极度低估
2008-09-16,14.26,19.79,20.958,27.5775,37.985,42.675,46.004000000000005,极度低估
2008-09-16,14.26,19.79,20.958000000000002,27.5775,37.985,42.675,46.004000000000005,极度低估
2008-09-17,13.76,19.42,20.94,27.57,37.98,42.67,45.98,极度低估
2008-09-17,13.76,19.42,20.94,27.57,37.98,42.67,45.98,极度低估
2008-09-18,13.54,19.0,20.877,27.5575,37.97,42.665,45.976,极度低估
2008-09-18,13.54,19.0,20.877000000000002,27.5575,37.97,42.665,45.976,极度低估
2008-09-19,14.83,20.88,20.83,27.52,37.96,42.66,45.972,极度低估
2008-09-19,14.83,20.88,20.83,27.52,37.96,42.66,45.972,极度低估
2008-09-22,16.01,22.13,20.75,27.4675,37.925,42.6525,45.968,极度低估
2008-09-22,16.01,22.13,20.75,27.4675,37.925,42.652499999999996,45.967999999999996,极度低估
2008-09-23,15.77,20.58,20.714,27.45,37.89,42.645,45.964,极度低估
2008-09-23,15.77,20.58,20.714,27.45,37.89,42.644999999999996,45.964,极度低估
2008-09-24,15.83,20.99,20.65,27.445,37.86,42.6375,45.96,极度低估
2008-09-24,15.83,20.99,20.65,27.445,37.86,42.6375,45.959999999999994,极度低估
2008-09-25,16.4,21.65,20.574,27.43,37.83,42.63,45.956,极度低估
2008-09-25,16.4,21.65,20.574,27.43,37.83,42.63,45.956,极度低估
2008-09-26,16.39,21.71,20.532,27.3325,37.8,42.63,45.952,极度低估
2008-09-26,16.39,21.71,20.532,27.3325,37.8,42.63,45.952,极度低估
2008-10-06,15.51,20.77,20.488,27.26,37.77,42.63,45.948,极度低估
2008-10-06,15.51,20.77,20.488,27.26,37.77,42.63,45.948,极度低估
2008-10-07,15.41,20.31,20.468,27.2125,37.74,42.63,45.944,极度低估
2008-10-07,15.41,20.31,20.468,27.2125,37.74,42.63,45.943999999999996,极度低估
2008-10-08,14.89,19.93,20.36,27.19,37.71,42.63,45.94,极度低估
2008-10-08,14.89,19.93,20.36,27.19,37.71,42.63,45.94,极度低估
2008-10-09,14.75,19.75,20.315,27.137500000000003,37.7,42.63,45.94,极度低估
2008-10-09,14.75,19.75,20.314999999999998,27.137500000000003,37.7,42.63,45.94,极度低估
2008-10-10,14.21,18.6,20.262,27.035,37.69,42.63,45.94,极度低估
2008-10-10,14.21,18.6,20.262,27.035,37.69,42.63,45.94,极度低估
2008-10-13,14.78,19.15,20.208,26.94,37.69,42.63,45.94,极度低估
2008-10-13,14.78,19.15,20.208000000000002,26.939999999999998,37.69,42.63,45.94,极度低估
2008-10-14,14.4,18.51,20.148000000000003,26.91,37.69,42.63,45.94,极度低估
2008-10-14,14.4,18.51,20.148000000000003,26.91,37.69,42.63,45.94,极度低估
2008-10-15,14.27,18.35,19.86,26.805,37.685,42.6,45.94,极度低估
2008-10-15,14.27,18.35,19.86,26.805,37.685,42.6,45.94,极度低估
2008-10-16,13.64,17.23,19.308000000000003,26.77,37.68,42.57,45.94,极度低估
2008-10-16,13.64,17.23,19.308000000000003,26.77,37.68,42.57,45.94,极度低估
2008-10-17,13.78,17.42,18.795,26.7525,37.655,42.54,45.94,极度低估
2008-10-17,13.78,17.42,18.795,26.752499999999998,37.655,42.54,45.94,极度低估
2008-10-20,14.05,18.13,18.604,26.7,37.63,42.51,45.94,极度低估
2008-10-20,14.05,18.13,18.604,26.7,37.63,42.51,45.94,极度低估
2008-10-21,13.94,18.04,18.527,26.52,37.615,42.46,45.94,极度低估
2008-10-21,13.94,18.04,18.527,26.52,37.615,42.46,45.94,极度低估
2008-10-22,13.51,17.57,18.41,26.415,37.6,42.41,45.94,极度低估
2008-10-22,13.51,17.57,18.41,26.415,37.6,42.41,45.94,极度低估
2008-10-23,13.34,17.78,18.383,26.3525,37.575,42.36,45.93,极度低估
2008-10-23,13.34,17.78,18.383,26.3525,37.575,42.36,45.93,极度低估
2008-10-24,13.05,17.67,18.34,26.3,37.55,42.31,45.92,极度低估
2008-10-24,13.05,17.67,18.34,26.3,37.55,42.31,45.92,极度低估
2008-10-27,12.28,16.47,18.148,26.2775,37.505,42.2975,45.91,极度低估
2008-10-27,12.28,16.47,18.148,26.2775,37.505,42.2975,45.91,极度低估
2008-10-28,12.75,16.79,17.836000000000002,26.225,37.46,42.285,45.900000000000006,极度低估
2008-10-28,12.75,16.79,17.836000000000002,26.225,37.46,42.285,45.900000000000006,极度低估
2008-10-29,12.32,16.25,17.615000000000002,26.1625,37.435,42.2725,45.89,极度低估
