日期,融资买入额,融资余额,融券余额,融资融券余额
2016-07-19,23944297057,485650291962,2313343445,487963635407
2016-07-20,21205037443,486271452106,2339523643,488610975749
2016-07-21,25317838648,487493320212,2446552497,489939872709
2016-07-22,24165846980,485774399944,2273696518,488048096462
2016-07-25,21623531740,486965174977,2265389528,489230564505
2016-07-26,23503719129,487693941995,2449075034,490143017029
2016-07-27,38181156047,482124688799,2502229053,484626917852
2016-07-28,26674128603,480421749174,2485031794,482906780968
2016-07-29,19644960366,478048309022,2373197134,480421506156
2016-08-01,18019034247,476355670754,2352431485,478708102239
2016-08-02,14878698033,476393053057,2350121715,478743174772
2016-08-03,18468077204,476932091555,2460715830,479392807385
2016-08-04,18769312405,477637950967,2512008832,480149959799
2016-08-05,18678111692,476692801710,2474642813,479167444523
2016-08-08,21430172220,477819998514,2615946503,480435945017
2016-08-09,22848524757,479047204988,2643024561,481690229549
2016-08-10,22612841898,480718943503,2736885063,483455828566
2016-08-11,22024349627,480775762109,2772890637,483548652746
2016-08-12,22006966793,479839424564,2705740435,482545164999
2016-08-15,45599596654,486485232335,2883440312,489368672647
2016-08-16,41889657998,493566088751,2754629970,496320718721
2016-08-17,32177481153,495659051254,2685725798,498344777052
2016-08-18,35091631592,498543748648,2638732511,501182481159
2016-08-19,28438491033,498282428488,2677317602,500959746090
2016-08-22,27494751512,499145177131,2738433455,501883610586
2016-08-23,23174573771,499734417220,2793503662,502527920882
2016-08-24,20520998519,500400801436,2753149425,503153950861
2016-08-25,23464991931,500791792381,2748060930,503539853311
2016-08-26,20244740587,499937745356,2648511173,502586256529
2016-08-29,19262597443,501477435834,2723176228,504200612062
2016-08-30,18127747375,501004637549,2942132684,503946770233
2016-08-31,20539638820,501716007963,2972281463,504688289426
2016-09-01,20956719333,501535695782,3021949312,504557645094
2016-09-02,19720914539,499592197550,3055378796,502647576346
2016-09-05,19738718257,500516748119,2926669963,503443418082
2016-09-06,24868965139,503013816371,2942855884,505956672255
2016-09-07,25787343636,503273563343,3021243613,506294806956
2016-09-08,19861671600,503708906192,2941733401,506650639593
2016-09-09,21402589584,501701136676,2887751901,504588888577
2016-09-12,25293646673,499740145178,2893896356,502634041534
2016-09-13,18045851868,499635099269,2715487728,502350586997
2016-09-14,15678069181,496229314357,2560130168,498789444525
2016-09-19,15970987319,497965398653,2886141226,500851539879
2016-09-20,15176233151,498636196708,2789447018,501425643726
2016-09-21,14949437717,498866810752,2786995059,501653805811
2016-09-22,18424362327,497769188223,2842252320,500611440543
2016-09-23,15777430126,495548458994,2757532261,498305991255
2016-09-26,18398310421,495311007534,2921256301,498232263835
2016-09-27,14803735855,494949863817,2904498020,497854361837
2016-09-28,12346963447,493935142585,2761111210,496696253795
2016-09-29,13966699339,492459294682,2559643250,495018937932
2016-09-30,10947748818,485368046034,2302076042,487670122076
2016-10-10,23559668411,490131918314,2485754138,492617672452
2016-10-11,23454512182,493155823819,2815512031,495971335850
2016-10-12,18404348514,495554017689,2690801688,498244819377
2016-10-13,20303030805,497309822724,3013468547,500323291271
2016-10-14,19548242666,496412883860,2891899790,499304783650
2016-10-17,22216720236,498028728910,2866511869,500895240779
2016-10-18,25202934394,501292033743,2805307720,504097341463
2016-10-19,24632359171,502224582657,2818854308,505043436965
2016-10-20,20264716528,502719680826,2786501246,505506182072
2016-10-21,24048546481,502362504192,2929633779,505292137971
2016-10-24,31973297399,506651209666,3062310997,509713520663
2016-10-25,28013985325,509481313469,2938692369,512420005838
2016-10-26,26837389154,511241718608,3047214321,514288932929
2016-10-27,22057706294,512147647095,2867404567,515015051662
2016-10-28,23432607213,508646408411,2942339368,511588747779
2016-10-31,19877461369,510247896561,2889058916,513136955477
2016-11-01,22527066066,512090091838,2980140097,515070231935
2016-11-02,25005871992,512202186235,2978091658,515180277893
2016-11-03,35185628006,516372674587,3185394756,519558069343
2016-11-04,27702389256,515916361686,3027101051,518943462737
2016-11-07,25675769223,517199830196,3167668799,520367498995
2016-11-08,27167238686,517880324403,3333262968,521213587371
2016-11-09,35512155182,520589849944,3192679339,523782529283
2016-11-10,35916279752,524100406163,3430919078,527531325241
2016-11-11,43717351669,524606038523,3451229128,528057267651
2016-11-14,47161377775,530434954651,3455894457,533890849108
2016-11-15,35512135262,532962827325,3515075241,536477902566
2016-11-16,31599321935,535701347651,3369798586,539071146237
2016-11-17,29092021043,536057751317,3591333097,539649084414
2016-11-18,28680837457,535057333809,3342644447,538399978256
2016-11-21,32816415500,538823020390,3515686889,542338707279
2016-11-22,37589023793,542008130531,3586448687,545594579218
2016-11-23,35396629202,541686542434,3586996836,545273539270
2016-11-24,33906643087,541913908842,3824549910,545738458752
2016-11-25,34030570478,541073208543,3584196203,544657404746
2016-11-28,41134076209,546721796406,3889652394,550611448800
2016-11-29,49413534718,550196731263,3827897378,554024628641
2016-11-30,38009703417,553319387731,3623238146,556942625877
2016-12-01,36512524580,555785149855,3841995830,559627145685
2016-12-02,37792654678,552942591967,3646377298,556588969265
2016-12-05,32964380204,552584304283,3459620852,556043925135
2016-12-06,22502287281,552796495709,3420881587,556217377296
2016-12-07,24070429642,553519950153,3533985798,557053935951
2016-12-08,23898531152,554108985855,3692335096,557801320951
2016-12-09,26820353251,552842108711,3669446342,556511555053
2016-12-12,31162678070,545636500112,3579624571,549216124683
2016-12-13,21736669175,545857484973,3258606848,549116091821
2016-12-14,26484861643,547536309834,3253930817,550790240651
2016-12-15,24392317065,549415404110,3081793935,552497198045
2016-12-16,18239764248,547544828889,2939297065,550484125954
2016-12-19,18200653755,547210251108,2929726450,550139977558
2016-12-20,18737420154,548400035764,2862197707,551262233471
2016-12-21,22122050674,549096724136,3096966389,552193690525
2016-12-22,19296334236,548638718046,2961458772,551600176818
2016-12-23,19043031252,544894505934,2956020933,547850526867
2016-12-26,19619483085,545743760642,2897953730,548641714372
2016-12-27,17809785774,546989121102,2771776523,549760897625
2016-12-28,16009398832,547380152489,2630404190,550010556679
2016-12-29,15751094213,546781977610,2670847647,549452825257
2016-12-30,14344231540,541744074134,2907720287,544651794421
2017-01-03,16133800643,541086585301,2751779090,543838364391
2017-01-04,19600153246,540266946445,2827996656,543094943101
2017-01-05,19822922714,539549321455,2988885418,542538206873
2017-01-06,19869471573,537500878600,2858333974,540359212574
2017-01-09,20095812115,537718895628,3151701673,540870597301
2017-01-10,20212691796,536648846867,3159415794,539808262661
2017-01-11,18902724719,535042445743,3257103313,538299549056
2017-01-12,15745649736,533756166491,3147374871,536903541362
2017-01-13,14808474716,528892909817,3147160699,532040070516
2017-01-16,18744123693,516166619858,3366270199,519532890057
2017-01-17,14304069471,515589498006,3276346000,518865844006
2017-01-18,13462077516,514074153163,3357240293,517431393456
2017-01-19,12150234652,513286356018,3181768033,516468124051
2017-01-20,12168333608,511151354556,2875530522,514026885078
2017-01-23,14558396547,510210195581,2895853009,513106048590
2017-01-24,12326827603,507524064123,2878112906,510402177029
2017-01-25,12266684836,505982240630,2796884705,508779125335
2017-01-26,10368831308,498374008721,2547782617,500921791338
2017-02-03,13012665745,501587053948,2591392792,504178446740
2017-02-06,15607866098,505094124703,2729574011,507823698714
2017-02-07,14733134047,505290510411,2855342420,508145852831
2017-02-08,17527851456,507120995154,2990431779,510111426933
2017-02-09,22663085338,510301910232,2999102374,513301012606
2017-02-10,25684293331,509501164991,3058976919,512560141910
2017-02-13,25494319077,512891126892,3318538647,516209665539
2017-02-14,21279556607,514493589292,3268476365,517762065657
2017-02-15,26582091963,516029816019,3908627729,519938443748
2017-02-16,24226319951,518855552701,3522402466,522377955167
2017-02-17,23551677476,517982129346,3773835126,521755964472
2017-02-20,25567213705,521797169713,3866762853,525663932566
2017-02-21,24195255065,522276159654,4057502951,526333662605
2017-02-22,23833320262,523705409158,3611107166,527316516324
2017-02-23,24686882954,525817689808,3538553924,529356243732
2017-02-24,20653683582,525654220836,3375705081,529029925917
2017-02-27,21363145133,527293793769,3394063149,530687856918
2017-02-28,17727446342,528856868250,3375593438,532232461688
2017-03-01,23292334150,529809697429,3618715780,533428413209
2017-03-02,21211857140,530170254941,3444258201,533614513142
2017-03-03,17751141610,527920521386,3429794174,531350315560
2017-03-06,19035648329,529865824898,3651107823,533516932721
2017-03-07,19485234256,530273177529,3616213870,533889391399
2017-03-08,19129029367,530463329116,3991511979,534454841095
2017-03-09,18223640546,529818259278,3801715306,533619974584
2017-03-10,14551982050,527549728744,3757623238,531307351982
2017-03-14,16667190566,528737903013,3938830543,532676733556
2017-03-15,17217866925,529674658034,3933798944,533608456978
2017-03-16,23318841374,532829101634,3895170160,536724271794
2017-03-17,22348530287,532459710928,3891214217,536350925145
2017-03-20,19660736723,534227970661,3805301811,538033272472
2017-03-21,20023598664,535559713983,4052216015,539611929998
2017-03-22,23446729286,536932700690,4043393233,540976093923
2017-03-23,23094288813,537516709084,4079025716,541595734800
2017-03-24,26140732123,537615245684,4005834858,541621080542
2017-03-27,24213194147,540023946311,3946526092,543970472403
2017-03-28,18673565474,540813227571,3829041194,544642268765
2017-03-29,23524572352,541086656099,4198738904,545285395003
2017-03-30,25347341220,539868684692,3780142914,543648827606
2017-03-31,18508132159,535699641718,3634290548,539333932266
2017-04-05,29640369957,538711252185,3766704447,542477956632
2017-04-06,30020955275,539083167166,3987295361,543070462527
2017-04-07,28121270901,537567404709,3858152336,541425557045
2017-04-10,29553694476,539288405156,4038400765,543326805921
2017-04-11,39238294257,543405620610,4076179298,547481799908
2017-04-12,36239017710,544699793451,4105700165,548805493616
2017-04-13,26347090124,547157833162,4203291371,551361124533
2017-04-14,24989821214,544867962113,3869038787,548737000900
2017-04-17,25427479080,546164795221,3842612083,550007407304
2017-04-18,23858788054,546435281623,3861892996,550297174619
2017-04-19,23401019016,545115793014,3765069054,548880862068
2017-04-20,23378624663,543909595954,3698528698,547608124652
2017-04-21,17034426828,538608445810,3565027877,542173473687
2017-04-24,18627416369,534439269559,3800943303,538240212862
2017-04-25,18205648475,533464968435,3906328991,537371297426
2017-04-26,21271519456,533367272469,3880363204,537247635673
2017-04-27,24547035898,533515685576,3932938087,537448623663
2017-04-28,17646789342,530329667127,3671006916,534000674043
2017-05-02,19054167988,531259620369,3772831406,535032451775
2017-05-03,18307201838,531245801538,3952918760,535198720298
2017-05-04,21326203514,532685207766,3978450329,536663658095
2017-05-05,17642881394,528720181291,3975583520,532695764811
2017-05-08,17661258004,525347761304,3993596773,529341358077
2017-05-09,14802506208,525065572900,3854767665,528920340565
2017-05-10,16913800523,522366049656,4013054062,526379103718
2017-05-11,17818195260,517233414474,4006363416,521239777890
2017-05-12,16141980020,514216422190,4033272324,518249694514
2017-05-15,14169922128,512648970078,4091657734,516740627812
2017-05-16,20398247737,513823056434,4069617288,517892673722
2017-05-17,19530215983,514477174094,3975605787,518452779881
2017-05-18,15739964577,514821195735,3762927712,518584123447
2017-05-19,13744223490,513118335966,3717253796,516835589762
2017-05-22,15648617871,512246774771,3943705129,516190479900
2017-05-23,18273912915,509405303323,4084368599,513489671922
2017-05-24,15052025458,509246104228,4084972437,513331076665
2017-05-25,21641618054,509448789631,4144147054,513592936685
2017-05-26,15608091455,505837079759,3747120231,509584199990
2017-05-31,17477355035,506079239855,3819410833,509898650688
2017-06-01,15656546673,502881436275,3879315832,506760752107
2017-06-02,15446395167,501826004106,3557897486,505383901592
2017-06-05,14819828169,502967461112,3565840102,506533301214
2017-06-06,13568761087,502648994421,3571713693,506220708114
2017-06-07,21295080642,504951018649,3388251237,508339269886
2017-06-08,18952224217,505449167298,3505035715,508954203013
2017-06-09,18706664816,504070812514,3592199771,507663012285
2017-06-12,18015011225,505452993981,3660929777,509113923758
2017-06-13,16110552209,506886152863,3409027197,510295180060
2017-06-14,16798046853,507249153818,3350887021,510600040839
2017-06-15,17179533078,509014686250,3252054614,512266740864
2017-06-16,14650312612,507198520290,3246556042,510445076332
2017-06-19,16232669045,508226930204,3416889249,511643819453
2017-06-20,17080691207,508333054879,3358812434,511691867313
2017-06-21,18008268671,508932378843,3458382285,512390761128
2017-06-22,25381397798,509754526622,3679412004,513433938626
2017-06-23,18637892129,507890577040,3434845727,511325422767
2017-06-26,24254723706,511001191807,3615355659,514616547466
2017-06-27,19127295534,511457728296,3659056301,515116784597
2017-06-28,19369329421,513378917370,3745049046,517123966416
2017-06-29,17037839509,513501965352,3668495146,517170460498
2017-06-30,14427929374,511528278042,3330077479,514858355521
2017-07-03,17371993384,512479572751,3194858156,515674430907
2017-07-04,17950741207,513157610530,3485847272,516643457802
2017-07-05,19417095332,514487818603,3380513092,517868331695
2017-07-06,22940149474,514569648233,3701107459,518270755692
2017-07-07,21183754356,513724680300,3423148313,517147828613
