date,index_close,pe_ttm_index,pe_ttm_median,pb_index,pb_median
2019-10-10,,12.74,12.74,1.53,1.85
2019-10-11,,12.85,12.85,1.54,1.87
2019-10-14,,13.0,13.0,1.56,1.89
2019-10-15,,12.93,12.93,1.55,1.86
2019-10-16,,12.88,12.88,1.55,1.86
2019-10-17,,12.88,12.88,1.55,1.84
2019-10-18,,12.72,12.72,1.53,1.81
2019-10-21,,12.76,12.76,1.53,1.8
2019-10-22,,12.8,12.8,1.54,1.81
2019-10-23,,12.73,12.73,1.53,1.8
2019-10-24,,12.73,12.73,1.53,1.8
2019-10-25,,12.75,12.75,1.53,1.81
2019-10-28,,12.81,12.81,1.53,1.84
2019-10-29,,12.7,12.7,1.52,1.81
2019-10-30,,12.6,12.6,1.5,1.78
2019-10-31,,12.5,12.5,1.48,1.77
2019-11-01,,12.65,12.65,1.49,1.8
2019-11-04,,12.74,12.74,1.5,1.79
2019-11-05,,12.82,12.82,1.51,1.79
2019-11-06,,12.77,12.77,1.51,1.78
2019-11-07,,12.78,12.78,1.51,1.77
2019-11-08,,12.71,12.71,1.5,1.77
2019-11-11,,12.49,12.49,1.48,1.73
2019-11-12,,12.5,12.5,1.48,1.73
2019-11-13,,12.47,12.47,1.47,1.73
2019-11-14,,12.49,12.49,1.47,1.74
2019-11-15,,12.41,12.41,1.47,1.72
2019-11-18,,12.49,12.49,1.48,1.72
2019-11-19,,12.61,12.61,1.49,1.76
2019-11-20,,12.5,12.5,1.48,1.74
2019-11-21,,12.46,12.46,1.47,1.75
2019-11-22,,12.36,12.36,1.46,1.74
2019-11-25,,12.45,12.45,1.47,1.74
2019-11-26,,12.47,12.47,1.47,1.75
2019-11-27,,12.45,12.45,1.47,1.74
2019-11-28,,12.39,12.39,1.46,1.73
2019-11-29,,12.31,12.31,1.45,1.73
2019-12-02,,12.34,12.34,1.46,1.73
2019-12-03,,12.37,12.37,1.46,1.73
2019-12-04,,12.35,12.35,1.46,1.73
2019-12-05,,12.44,12.44,1.47,1.75
2019-12-06,,12.51,12.51,1.48,1.76
2019-12-09,,12.5,12.5,1.47,1.76
2019-12-10,,12.5,12.5,1.47,1.77
2019-12-11,,12.52,12.52,1.48,1.76
2019-12-12,,12.49,12.49,1.47,1.76
2019-12-13,,12.72,12.72,1.5,1.78
2019-12-16,,12.91,12.91,1.52,1.84
2019-12-17,,13.08,13.08,1.54,1.89
2019-12-18,,13.06,13.06,1.54,1.9
2019-12-19,,13.06,13.06,1.54,1.92
2019-12-20,,13.02,13.02,1.53,1.9
2019-12-23,,12.84,12.84,1.51,1.85
2019-12-24,,12.92,12.92,1.52,1.88
2019-12-25,,12.92,12.92,1.52,1.87
2019-12-26,,13.03,13.03,1.54,1.89
2019-12-27,,13.01,13.01,1.53,1.89
2019-12-30,,13.17,13.17,1.55,1.91
2019-12-31,,13.21,13.21,1.56,1.93
2020-01-02,,13.39,13.39,1.58,1.97
2020-01-03,,13.38,13.38,1.58,1.97
2020-01-06,,13.37,13.37,1.58,1.99
2020-01-07,,13.46,13.46,1.59,2.01
2020-01-08,,13.29,13.29,1.57,1.97
2020-01-09,,13.41,13.41,1.58,2.0
2020-01-10,,13.42,13.42,1.58,1.99
2020-01-13,,13.54,13.54,1.59,2.01
2020-01-14,,13.5,13.5,1.59,2.01
2020-01-15,,13.43,13.43,1.58,2.01
2020-01-16,,13.36,13.36,1.57,1.99
2020-01-17,,13.36,13.36,1.57,1.98
2020-01-20,,13.45,13.45,1.58,2.0
2020-01-21,,13.25,13.25,1.56,1.96
2020-01-22,,13.32,13.32,1.56,1.97
2020-01-23,,12.95,12.95,1.52,1.9
2020-02-03,,11.93,11.93,1.4,1.74
2020-02-04,,12.19,12.19,1.43,1.74
2020-02-05,,12.34,12.34,1.45,1.77
2020-02-06,,12.56,12.56,1.47,1.81
2020-02-07,,12.57,12.57,1.48,1.82
2020-02-10,,12.63,12.63,1.48,1.85
2020-02-11,,12.71,12.71,1.49,1.84
2020-02-12,,12.82,12.82,1.5,1.86
2020-02-13,,12.73,12.73,1.49,1.86
2020-02-14,,12.8,12.8,1.5,1.86
2020-02-17,,13.09,13.09,1.54,1.9
2020-02-18,,13.06,13.06,1.53,1.94
2020-02-19,,13.03,13.03,1.53,1.92
2020-02-20,,13.28,13.28,1.56,1.95
2020-02-21,,13.35,13.35,1.56,1.96
2020-02-24,,13.32,13.32,1.56,1.99
2020-02-25,,13.25,13.25,1.55,2.0
2020-02-26,,13.1,13.1,1.53,1.96
2020-02-27,,13.1,13.1,1.54,1.97
2020-02-28,,12.61,12.61,1.48,1.87
2020-03-02,,12.96,12.96,1.52,1.96
2020-03-03,,13.04,13.04,1.53,1.97
2020-03-04,,13.1,13.1,1.54,2.0
2020-03-05,,13.36,13.36,1.57,2.02
2020-03-06,,13.18,13.18,1.55,2.03
2020-03-09,,12.75,12.75,1.5,1.95
2020-03-10,,13.0,13.0,1.53,1.99
2020-03-11,,12.85,12.85,1.5,1.95
2020-03-12,,12.64,12.64,1.48,1.91
2020-03-13,,12.48,12.48,1.46,1.89
2020-03-16,,12.06,12.06,1.41,1.81
2020-03-17,,12.02,12.02,1.4,1.8
2020-03-18,,11.8,11.8,1.38,1.76
2020-03-19,,11.67,11.67,1.36,1.77
2020-03-20,,11.86,11.86,1.38,1.8
2020-03-23,,11.47,11.47,1.34,1.74
2020-03-24,,11.76,11.76,1.37,1.76
2020-03-25,,12.04,12.04,1.4,1.81
2020-03-26,,11.93,11.93,1.39,1.79
2020-03-27,,11.94,11.94,1.4,1.78
2020-03-30,,11.82,11.82,1.38,1.76
2020-03-31,,11.81,11.81,1.38,1.75
2020-04-01,,11.79,11.79,1.37,1.74
2020-04-02,,11.99,11.99,1.4,1.77
2020-04-03,,11.91,11.91,1.39,1.77
2020-04-07,,12.16,12.16,1.42,1.8
2020-04-08,,12.12,12.12,1.41,1.8
2020-04-09,,12.16,12.16,1.42,1.81
2020-04-10,,12.06,12.06,1.41,1.81
2020-04-13,,12.0,12.0,1.4,1.8
2020-04-14,,12.21,12.21,1.42,1.81
2020-04-15,,12.14,12.14,1.41,1.8
2020-04-16,,12.17,12.17,1.42,1.81
2020-04-17,,12.25,12.25,1.43,1.82
2020-04-20,,12.32,12.32,1.44,1.83
2020-04-21,,12.2,12.2,1.42,1.82
2020-04-22,,12.28,12.28,1.43,1.83
2020-04-23,,12.24,12.24,1.43,1.81
2020-04-24,,12.2,12.2,1.41,1.8
2020-04-27,,12.31,12.31,1.41,1.8
2020-04-28,,12.32,12.32,1.41,1.77
2020-04-29,,12.45,12.45,1.4,1.78
2020-04-30,,12.92,12.92,1.42,1.8
2020-05-06,,12.99,12.99,1.43,1.82
2020-05-07,,12.95,12.95,1.42,1.82
2020-05-08,,13.07,13.07,1.44,1.82
2020-05-11,,13.07,13.07,1.44,1.83
2020-05-12,,13.06,13.06,1.44,1.81
2020-05-13,,13.09,13.09,1.44,1.81
2020-05-14,,12.96,12.96,1.43,1.79
2020-05-15,,12.95,12.95,1.43,1.8
2020-05-18,,12.97,12.97,1.43,1.81
2020-05-19,,13.08,13.08,1.44,1.82
2020-05-20,,13.01,13.01,1.43,1.81
2020-05-21,,12.93,12.93,1.42,1.8
2020-05-22,,12.67,12.67,1.39,1.78
2020-05-25,,12.68,12.68,1.39,1.75
2020-05-26,,12.81,12.81,1.41,1.79
2020-05-27,,12.74,12.74,1.4,1.79
2020-05-28,,12.78,12.78,1.4,1.79
2020-05-29,,12.8,12.8,1.41,1.79
2020-06-01,,13.11,13.11,1.44,1.84
2020-06-02,,13.14,13.14,1.45,1.85
2020-06-03,,13.15,13.15,1.45,1.84
2020-06-04,,13.14,13.14,1.45,1.83
2020-06-05,,13.19,13.19,1.45,1.85
2020-06-08,,13.24,13.24,1.46,1.84
2020-06-09,,13.32,13.32,1.47,1.84
2020-06-10,,13.29,13.29,1.47,1.84
2020-06-11,,13.17,13.17,1.45,1.81
2020-06-12,,13.18,13.18,1.45,1.8
2020-06-15,,13.06,13.06,1.45,1.9
2020-06-16,,13.25,13.25,1.47,1.94
2020-06-17,,13.27,13.27,1.47,1.96
2020-06-18,,13.32,13.32,1.48,1.94
2020-06-19,,13.46,13.46,1.49,1.95
2020-06-22,,13.46,13.46,1.49,1.93
2020-06-23,,13.5,13.5,1.5,1.96
2020-06-24,,13.55,13.55,1.51,1.96
2020-06-29,,13.48,13.48,1.5,1.94
2020-06-30,,13.6,13.6,1.51,1.96
2020-07-01,,13.81,13.81,1.54,1.99
2020-07-02,,14.11,14.11,1.57,2.06
2020-07-03,,14.4,14.4,1.6,2.14
2020-07-06,,15.23,15.23,1.69,2.24
2020-07-07,,15.31,15.31,1.7,2.26
2020-07-08,,15.55,15.55,1.73,2.33
2020-07-09,,15.76,15.76,1.75,2.37
2020-07-10,,15.43,15.43,1.73,2.32
2020-07-13,,15.73,15.73,1.76,2.37
2020-07-14,,15.58,15.58,1.75,2.35
2020-07-15,,15.33,15.33,1.72,2.32
2020-07-16,,14.65,14.65,1.65,2.22
2020-07-17,,14.71,14.71,1.66,2.18
2020-07-20,,15.12,15.12,1.71,2.28
2020-07-21,,15.15,15.15,1.71,2.29
2020-07-22,,15.22,15.22,1.72,2.34
2020-07-23,,15.18,15.18,1.71,2.34
2020-07-24,,14.55,14.55,1.64,2.26
2020-07-27,,14.6,14.6,1.65,2.25
2020-07-28,,14.72,14.72,1.67,2.27
2020-07-29,,15.05,15.05,1.7,2.32
2020-07-30,,14.96,14.96,1.7,2.3
2020-07-31,,15.07,15.07,1.71,2.32
2020-08-03,,15.31,15.31,1.73,2.37
2020-08-04,,15.34,15.34,1.74,2.35
2020-08-05,,15.35,15.35,1.74,2.4
2020-08-06,,15.34,15.34,1.74,2.39
2020-08-07,,15.19,15.19,1.72,2.36
2020-08-10,,15.29,15.29,1.73,2.34
2020-08-11,,15.12,15.12,1.71,2.31
2020-08-12,,15.0,15.0,1.7,2.34
2020-08-13,,14.97,14.97,1.7,2.32
2020-08-14,,15.2,15.2,1.72,2.31
2020-08-17,,15.56,15.56,1.76,2.41
2020-08-18,,15.57,15.57,1.76,2.42
2020-08-19,,15.32,15.32,1.74,2.38
2020-08-20,,15.13,15.13,1.72,2.34
2020-08-21,,15.24,15.24,1.73,2.37
2020-08-24,,15.34,15.34,1.74,2.35
2020-08-25,,15.3,15.3,1.74,2.36
2020-08-26,,15.11,15.11,1.72,2.3
2020-08-27,,15.17,15.17,1.72,2.31
2020-08-28,,15.32,15.32,1.79,2.34
2020-08-31,,15.78,15.78,1.78,2.36
2020-09-01,,15.86,15.86,1.79,2.39
2020-09-02,,15.86,15.86,1.79,2.4
2020-09-03,,15.77,15.77,1.78,2.37
2020-09-04,,15.62,15.62,1.76,2.37
2020-09-07,,15.31,15.31,1.73,2.31
2020-09-08,,15.42,15.42,1.74,2.34
2020-09-09,,15.1,15.1,1.7,2.25
2020-09-10,,15.06,15.06,1.7,2.22
2020-09-11,,15.19,15.19,1.71,2.25
2020-09-14,,15.25,15.25,1.72,2.28
2020-09-15,,15.35,15.35,1.73,2.3
2020-09-16,,15.27,15.27,1.72,2.3
2020-09-17,,15.21,15.21,1.72,2.29
2020-09-18,,15.54,15.54,1.75,2.33
2020-09-21,,15.41,15.41,1.74,2.31
2020-09-22,,15.24,15.24,1.72,2.27
2020-09-23,,15.28,15.28,1.72,2.28
2020-09-24,,15.02,15.02,1.69,2.22
2020-09-25,,15.03,15.03,1.69,2.22
2020-09-28,,15.05,15.05,1.7,2.18
2020-09-29,,15.09,15.09,1.7,2.2
2020-09-30,,15.07,15.07,1.69,2.17
2020-10-09,,15.34,15.34,1.72,2.23
2020-10-12,,15.77,15.77,1.77,2.3
2020-10-13,,15.8,15.8,1.77,2.29
2020-10-14,,15.71,15.71,1.76,2.28
2020-10-15,,15.69,15.69,1.76,2.26
2020-10-16,,15.7,15.7,1.76,2.25
2020-10-19,,15.6,15.6,1.75,2.23
2020-10-20,,15.63,15.63,1.76,2.24
2020-10-21,,15.63,15.63,1.76,2.23
2020-10-22,,15.57,15.57,1.75,2.24
2020-10-23,,15.37,15.37,1.73,2.21
2020-10-26,,15.27,15.27,1.72,2.19
2020-10-27,,15.27,15.27,1.72,2.17
2020-10-28,,15.29,15.29,1.72,2.17
2020-10-29,,15.16,15.16,1.72,2.16
2020-10-30,,14.98,14.98,1.64,2.1
2020-11-02,,15.0,15.0,1.63,2.08
2020-11-03,,15.19,15.19,1.65,2.14
2020-11-04,,15.25,15.25,1.66,2.13
2020-11-05,,15.46,15.46,1.68,2.17
2020-11-06,,15.44,15.44,1.68,2.18
2020-11-09,,15.71,15.71,1.71,2.21
2020-11-10,,15.64,15.64,1.7,2.18
2020-11-11,,15.53,15.53,1.69,2.16
2020-11-12,,15.52,15.52,1.69,2.14
2020-11-13,,15.37,15.37,1.67,2.14
2020-11-16,,15.52,15.52,1.69,2.19
2020-11-17,,15.49,15.49,1.68,2.19
2020-11-18,,15.5,15.5,1.68,2.19
2020-11-19,,15.59,15.59,1.69,2.18
2020-11-20,,15.65,15.65,1.7,2.18
2020-11-23,,15.84,15.84,1.72,2.21
2020-11-24,,15.76,15.76,1.71,2.21
2020-11-25,,15.57,15.57,1.69,2.17
2020-11-26,,15.6,15.6,1.69,2.16
2020-11-27,,15.81,15.81,1.72,2.17
2020-11-30,,15.74,15.74,1.71,2.18
2020-12-01,,16.03,16.03,1.74,2.22
2020-12-02,,16.02,16.02,1.74,2.24
2020-12-03,,15.99,15.99,1.74,2.23
2020-12-04,,16.0,16.0,1.74,2.22
2020-12-07,,15.86,15.86,1.72,2.18
2020-12-08,,15.81,15.81,1.72,2.19
2020-12-09,,15.62,15.62,1.7,2.14
2020-12-10,,15.61,15.61,1.69,2.15
2020-12-11,,15.46,15.46,1.68,2.11
2020-12-14,,16.01,16.01,1.74,2.27
2020-12-15,,16.01,16.01,1.74,2.27
2020-12-16,,16.02,16.02,1.74,2.26
2020-12-17,,16.2,16.2,1.76,2.3
2020-12-18,,16.15,16.15,1.76,2.28
2020-12-21,,16.3,16.3,1.77,2.31
2020-12-22,,16.0,16.0,1.74,2.26
2020-12-23,,16.14,16.14,1.76,2.26
2020-12-24,,16.08,16.08,1.75,2.21
2020-12-25,,16.21,16.21,1.77,2.21
2020-12-28,,16.25,16.25,1.77,2.2
2020-12-29,,16.17,16.17,1.76,2.19
2020-12-30,,16.34,16.34,1.78,2.2
2020-12-31,,16.63,16.63,1.81,2.24
2021-01-04,,16.79,16.79,1.83,2.29
2021-01-05,,17.03,17.03,1.85,2.29
2021-01-06,,17.18,17.18,1.87,2.25
2021-01-07,,17.4,17.4,1.89,2.23
2021-01-08,,17.38,17.38,1.89,2.24
2021-01-11,,17.2,17.2,1.87,2.2
2021-01-12,,17.61,17.61,1.92,2.24
2021-01-13,,17.57,17.57,1.91,2.22
2021-01-14,,17.32,17.32,1.88,2.2
2021-01-15,,17.26,17.26,1.87,2.21
2021-01-18,,17.4,17.4,1.89,2.23
2021-01-19,,17.23,17.23,1.87,2.24
2021-01-20,,17.32,17.32,1.88,2.23
2021-01-21,,17.55,17.55,1.9,2.24
2021-01-22,,17.51,17.51,1.9,2.22
2021-01-25,,17.62,17.62,1.92,2.2
2021-01-26,,17.32,17.32,1.88,2.18
2021-01-27,,17.37,17.37,1.89,2.19
2021-01-28,,16.94,16.94,1.84,2.16
2021-01-29,,16.87,16.87,1.84,2.11
2021-02-01,,17.03,17.03,1.86,2.14
2021-02-02,,17.21,17.21,1.89,2.15
2021-02-03,,17.13,17.13,1.87,2.14
2021-02-04,,16.98,16.98,1.86,2.11
2021-02-05,,17.0,17.0,1.86,2.08
2021-02-08,,17.2,17.2,1.88,2.11
2021-02-09,,17.53,17.53,1.92,2.15
2021-02-10,,17.86,17.86,1.95,2.16
2021-02-18,,17.83,17.83,1.95,2.2
2021-02-19,,17.89,17.89,1.95,2.24
2021-02-22,,17.56,17.56,1.91,2.26
2021-02-23,,17.5,17.5,1.9,2.26
2021-02-24,,17.1,17.1,1.86,2.23
2021-02-25,,17.2,17.2,1.87,2.2
2021-02-26,,16.78,16.78,1.83,2.18
2021-03-01,,16.95,16.95,1.84,2.22
2021-03-02,,16.74,16.74,1.82,2.2
2021-03-03,,17.07,17.07,1.86,2.22
2021-03-04,,16.65,16.65,1.81,2.2
2021-03-05,,16.64,16.64,1.81,2.2
2021-03-08,,16.17,16.17,1.76,2.19
2021-03-09,,15.84,15.84,1.73,2.13
2021-03-10,,15.86,15.86,1.73,2.1
2021-03-11,,16.22,16.22,1.77,2.16
2021-03-12,,16.27,16.27,1.77,2.15
2021-03-15,,16.04,16.04,1.75,2.15
2021-03-16,,16.16,16.16,1.76,2.16
2021-03-17,,16.18,16.18,1.76,2.16
2021-03-18,,16.28,16.28,1.78,2.19
2021-03-19,,15.92,15.92,1.74,2.16
2021-03-22,,16.08,16.08,1.76,2.19
2021-03-23,,15.93,15.93,1.74,2.16
2021-03-24,,15.72,15.72,1.72,2.12
2021-03-25,,15.69,15.69,1.72,2.11
2021-03-26,,15.96,15.96,1.75,2.13
2021-03-29,,15.79,15.79,1.74,2.12
2021-03-30,,15.85,15.85,1.75,2.12
2021-03-31,,15.62,15.62,1.73,2.12
2021-04-01,,15.77,15.77,1.75,2.12
2021-04-02,,15.87,15.87,1.76,2.12
2021-04-06,,15.83,15.83,1.76,2.14
2021-04-07,,15.77,15.77,1.75,2.16
2021-04-08,,15.79,15.79,1.75,2.15
2021-04-09,,15.61,15.61,1.73,2.14
2021-04-12,,15.38,15.38,1.71,2.12
2021-04-13,,15.35,15.35,1.7,2.1
2021-04-14,,15.46,15.46,1.72,2.14
2021-04-15,,15.33,15.33,1.71,2.13
2021-04-16,,15.41,15.41,1.71,2.15
2021-04-19,,15.66,15.66,1.75,2.16
2021-04-20,,15.62,15.62,1.74,2.15
2021-04-21,,15.62,15.62,1.74,2.13
2021-04-22,,15.55,15.55,1.74,2.13
2021-04-23,,15.6,15.6,1.75,2.11
2021-04-26,,15.4,15.4,1.73,2.09
2021-04-27,,15.32,15.32,1.73,2.09
2021-04-28,,15.33,15.33,1.73,2.08
2021-04-29,,15.06,15.06,1.73,2.11
2021-04-30,,14.41,14.41,1.69,2.07
2021-05-06,,14.32,14.32,1.68,2.08
2021-05-07,,14.2,14.2,1.67,2.07
2021-05-10,,14.23,14.23,1.67,2.06
2021-05-11,,14.28,14.28,1.68,2.06
2021-05-12,,14.36,14.36,1.69,2.09
2021-05-13,,14.22,14.22,1.67,2.07
2021-05-14,,14.5,14.5,1.7,2.12
2021-05-17,,14.66,14.66,1.72,2.09
2021-05-18,,14.69,14.69,1.72,2.11
2021-05-19,,14.63,14.63,1.72,2.1
2021-05-20,,14.64,14.64,1.72,2.1
2021-05-21,,14.53,14.53,1.71,2.09
2021-05-24,,14.58,14.58,1.71,2.09
2021-05-25,,14.95,14.95,1.76,2.12
2021-05-26,,14.97,14.97,1.76,2.14
2021-05-27,,15.02,15.02,1.76,2.14
2021-05-28,,14.99,14.99,1.76,2.13
2021-05-31,,15.01,15.01,1.76,2.15
2021-06-01,,15.03,15.03,1.77,2.16
2021-06-02,,14.92,14.92,1.75,2.15
2021-06-03,,14.85,14.85,1.74,2.15
2021-06-04,,14.91,14.91,1.75,2.16
2021-06-07,,14.92,14.92,1.76,2.19
2021-06-08,,14.82,14.82,1.74,2.18
2021-06-09,,14.84,14.84,1.75,2.17
2021-06-10,,14.94,14.94,1.76,2.18
2021-06-11,,14.84,14.84,1.75,2.15
2021-06-15,,14.9,14.9,1.76,2.25
2021-06-16,,14.7,14.7,1.74,2.25
2021-06-17,,14.74,14.74,1.74,2.25
2021-06-18,,14.74,14.74,1.74,2.25
2021-06-21,,14.74,14.74,1.74,2.26
2021-06-22,,14.83,14.83,1.75,2.25
2021-06-23,,14.89,14.89,1.76,2.28
2021-06-24,,14.9,14.9,1.76,2.26
2021-06-25,,15.11,15.11,1.78,2.28
2021-06-28,,15.12,15.12,1.78,2.29
2021-06-29,,14.96,14.96,1.76,2.26
2021-06-30,,15.05,15.05,1.77,2.3
2021-07-01,,15.03,15.03,1.78,2.25
2021-07-02,,14.7,14.7,1.74,2.25
2021-07-05,,14.75,14.75,1.74,2.27
2021-07-06,,14.73,14.73,1.75,2.28
2021-07-07,,14.84,14.84,1.76,2.3
2021-07-08,,14.7,14.7,1.74,2.26
2021-07-09,,14.67,14.67,1.74,2.28
2021-07-12,,14.8,14.8,1.76,2.32
2021-07-13,,14.85,14.85,1.77,2.33
2021-07-14,,14.69,14.69,1.75,2.32
2021-07-15,,14.83,14.83,1.77,2.32
2021-07-16,,14.71,14.71,1.76,2.32
2021-07-19,,14.71,14.71,1.76,2.32
2021-07-20,,14.69,14.69,1.76,2.35
2021-07-21,,14.79,14.79,1.77,2.37
2021-07-22,,14.85,14.85,1.79,2.38
2021-07-23,,14.72,14.72,1.77,2.39
2021-07-26,,14.32,14.32,1.72,2.33
2021-07-27,,13.91,13.91,1.68,2.27
2021-07-28,,13.89,13.89,1.68,2.25
2021-07-29,,14.08,14.08,1.7,2.27
2021-07-30,,13.99,13.99,1.7,2.27
2021-08-02,,14.28,14.28,1.73,2.3
2021-08-03,,14.24,14.24,1.73,2.3
2021-08-04,,14.36,14.36,1.74,2.3
2021-08-05,,14.28,14.28,1.73,2.28
2021-08-06,,14.24,14.24,1.73,2.29
2021-08-09,,14.4,14.4,1.75,2.31
2021-08-10,,14.52,14.52,1.76,2.32
2021-08-11,,14.52,14.52,1.76,2.33
2021-08-12,,14.45,14.45,1.76,2.34
2021-08-13,,14.39,14.39,1.75,2.35
2021-08-16,,14.34,14.34,1.75,2.34
2021-08-17,,14.05,14.05,1.71,2.27
2021-08-18,,14.18,14.18,1.73,2.28
2021-08-19,,14.1,14.1,1.72,2.27
2021-08-20,,13.89,13.89,1.7,2.27
2021-08-23,,14.04,14.04,1.72,2.29
2021-08-24,,14.14,14.14,1.73,2.32
2021-08-25,,14.17,14.17,1.74,2.35
2021-08-26,,13.94,13.94,1.71,2.37
2021-08-27,,13.88,13.88,1.71,2.36
2021-08-30,,13.52,13.52,1.69,2.37
2021-08-31,,13.37,13.37,1.69,2.37
2021-09-01,,13.49,13.49,1.7,2.36
2021-09-02,,13.55,13.55,1.71,2.43
2021-09-03,,13.49,13.49,1.7,2.43
2021-09-06,,13.7,13.7,1.73,2.44
2021-09-07,,13.89,13.89,1.75,2.49
2021-09-08,,13.88,13.88,1.75,2.56
2021-09-09,,13.94,13.94,1.76,2.58
2021-09-10,,14.0,14.0,1.77,2.55
2021-09-13,,14.03,14.03,1.77,2.58
2021-09-14,,13.83,13.83,1.75,2.49
2021-09-15,,13.76,13.76,1.74,2.5
2021-09-16,,13.58,13.58,1.71,2.49
2021-09-17,,13.63,13.63,1.72,2.49
2021-09-22,,13.61,13.61,1.72,2.51
2021-09-23,,13.68,13.68,1.73,2.53
2021-09-24,,13.6,13.6,1.72,2.47
2021-09-27,,13.57,13.57,1.71,2.37
2021-09-28,,13.62,13.62,1.72,2.38
2021-09-29,,13.42,13.42,1.7,2.32
2021-09-30,,13.51,13.51,1.71,2.33
2021-10-08,,13.63,13.63,1.72,2.36
2021-10-11,,13.65,13.65,1.72,2.37
2021-10-12,,13.49,13.49,1.7,2.32
2021-10-13,,13.57,13.57,1.71,2.32
2021-10-14,,13.53,13.53,1.71,2.33
2021-10-15,,13.58,13.58,1.71,2.31
2021-10-18,,13.49,13.49,1.7,2.31
2021-10-19,,13.63,13.63,1.72,2.33
2021-10-20,,13.6,13.6,1.71,2.32
2021-10-21,,13.63,13.63,1.72,2.32
2021-10-22,,13.63,13.63,1.72,2.3
2021-10-25,,13.68,13.68,1.73,2.3
2021-10-26,,13.62,13.62,1.72,2.3
2021-10-27,,13.44,13.44,1.7,2.27
2021-10-28,,13.28,13.28,1.68,2.23
2021-10-29,,13.41,13.41,1.67,2.26
2021-11-01,,13.2,13.2,1.65,2.26
2021-11-02,,13.08,13.08,1.62,2.23
2021-11-03,,13.05,13.05,1.62,2.25
2021-11-04,,13.16,13.16,1.63,2.28
2021-11-05,,13.06,13.06,1.62,2.21
2021-11-08,,13.07,13.07,1.62,2.23
2021-11-09,,13.09,13.09,1.63,2.23
2021-11-10,,13.02,13.02,1.61,2.23
2021-11-11,,13.2,13.2,1.64,2.26
2021-11-12,,13.18,13.18,1.64,2.27
2021-11-15,,13.14,13.14,1.63,2.26
2021-11-16,,13.13,13.13,1.63,2.25
2021-11-17,,13.16,13.16,1.63,2.29
2021-11-18,,13.07,13.07,1.62,2.29
2021-11-19,,13.21,13.21,1.64,2.31
2021-11-22,,13.29,13.29,1.65,2.33
2021-11-23,,13.3,13.3,1.65,2.33
2021-11-24,,13.31,13.31,1.65,2.34
2021-11-25,,13.26,13.26,1.65,2.33
2021-11-26,,13.17,13.17,1.63,2.31
2021-11-29,,13.16,13.16,1.63,2.31
2021-11-30,,13.13,13.13,1.63,2.32
2021-12-01,,13.18,13.18,1.63,2.36
2021-12-02,,13.21,13.21,1.64,2.33
2021-12-03,,13.33,13.33,1.65,2.34
2021-12-06,,13.29,13.29,1.65,2.34
2021-12-07,,13.34,13.34,1.65,2.32
2021-12-08,,13.5,13.5,1.67,2.35
2021-12-09,,13.67,13.67,1.7,2.37
2021-12-10,,13.61,13.61,1.69,2.34
2021-12-13,,14.43,14.43,1.78,2.52
2021-12-14,,14.33,14.33,1.77,2.49
2021-12-15,,14.24,14.24,1.76,2.48
2021-12-16,,14.35,14.35,1.77,2.54
2021-12-17,,14.17,14.17,1.75,2.53
2021-12-20,,13.98,13.98,1.72,2.48
2021-12-21,,14.09,14.09,1.74,2.5
2021-12-22,,14.1,14.1,1.74,2.52
2021-12-23,,14.19,14.19,1.75,2.56
2021-12-24,,14.12,14.12,1.74,2.54
2021-12-27,,14.11,14.11,1.74,2.53
2021-12-28,,14.17,14.17,1.75,2.57
2021-12-29,,14.01,14.01,1.73,2.54
2021-12-30,,14.09,14.09,1.74,2.55
2021-12-31,,14.14,14.14,1.74,2.56
2022-01-04,,14.11,14.11,1.74,2.59
2022-01-05,,13.98,13.98,1.72,2.59
2022-01-06,,13.89,13.89,1.71,2.61
2022-01-07,,13.91,13.91,1.71,2.56
2022-01-10,,13.96,13.96,1.72,2.58
2022-01-11,,13.83,13.83,1.7,2.52
2022-01-12,,13.94,13.94,1.72,2.58
2022-01-13,,13.75,13.75,1.7,2.54
2022-01-14,,13.62,13.62,1.68,2.52
2022-01-17,,13.7,13.7,1.69,2.55
2022-01-18,,13.82,13.82,1.7,2.58
2022-01-19,,13.75,13.75,1.7,2.53
2022-01-20,,13.81,13.81,1.7,2.5
2022-01-21,,13.68,13.68,1.69,2.46
2022-01-24,,13.7,13.7,1.69,2.47
2022-01-25,,13.36,13.36,1.65,2.42
2022-01-26,,13.46,13.46,1.66,2.41
2022-01-27,,13.22,13.22,1.63,2.37
2022-01-28,,13.07,13.07,1.62,2.32
2022-02-07,,13.33,13.33,1.64,2.37
2022-02-08,,13.35,13.35,1.65,2.41
2022-02-09,,13.47,13.47,1.66,2.46
2022-02-10,,13.46,13.46,1.65,2.46
2022-02-11,,13.38,13.38,1.65,2.4
2022-02-14,,13.23,13.23,1.63,2.37
2022-02-15,,13.32,13.32,1.64,2.41
2022-02-16,,13.37,13.37,1.64,2.4
2022-02-17,,13.38,13.38,1.64,2.4
2022-02-18,,13.46,13.46,1.66,2.43
2022-02-21,,13.43,13.43,1.65,2.45
2022-02-22,,13.28,13.28,1.63,2.43
2022-02-23,,13.4,13.4,1.65,2.44
2022-02-24,,13.16,13.16,1.62,2.39
2022-02-25,,13.25,13.25,1.63,2.4
2022-02-28,,13.3,13.3,1.63,2.43
2022-03-01,,13.39,13.39,1.64,2.47
