序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
955,000761,国富健康优质生活股票,2026-07-23,1.2942,1.2942,0.02,-2.04,5.98,-13.51,-22.46,-19.8,10.78,-12.22,-16.65,29.42,-20.3226,0.15%
956,011473,工银战略转型股票C,2026-07-23,2.948,2.948,-0.54,-1.11,2.86,-12.37,-22.95,-19.96,-3.57,-17.68,-16.61,-8.3,-20.6247,0.00%
957,018045,东方创新医疗股票A,2026-07-23,0.8658,0.8658,-0.51,-4.03,15.42,-8.05,-18.44,-20.75,13.89,-10.43,-13.08,-13.42,-21.8098,0.15%
958,002621,中欧消费主题股票A,2026-07-23,1.2439,1.2439,-0.5,0.57,7.54,-6.77,-13.18,-20.99,-13.9,-31.08,-14.6,24.39,-20.8564,0.15%
959,018046,东方创新医疗股票C,2026-07-23,0.851,0.851,-0.5,-4.05,15.37,-8.16,-18.64,-21.15,12.72,-11.86,-13.32,-14.9,-22.1978,0.00%
960,006604,嘉实消费精选股票A,2026-07-23,1.242,1.242,0.38,0.99,6.24,-8.49,-17.54,-21.49,4.36,-25.72,-15.08,24.2,-22.0241,0.15%
961,002697,中欧消费主题股票C,2026-07-23,1.1844,1.1844,-0.51,0.55,7.47,-6.96,-13.52,-21.61,-15.27,-32.72,-14.98,18.44,-21.4901,0.00%
962,006605,嘉实消费精选股票C,2026-07-23,1.1959,1.1959,0.38,0.98,6.2,-8.6,-17.75,-21.88,3.34,-26.81,-15.32,19.59,-22.4097,0.00%
963,009265,易方达消费精选股票,2026-07-23,0.7419,0.7419,0.15,-0.8,7.71,-8.73,-20.25,-22.12,-0.88,-15.88,-20.11,-25.81,-22.5412,0.15%
964,022081,景顺长城医疗产业股票A,2026-07-23,1.2272,1.2272,-1.04,-2.99,15.61,-1.29,-3.09,-22.33,,,3.94,22.73,-23.1559,0.15%
965,004189,华商消费行业股票,2026-07-23,0.9038,0.6434,-1.25,0.6,3.54,-11.25,-19.25,-22.55,-12.18,-32.13,-19.09,-35.66,-22.8905,0.15%
966,022082,景顺长城医疗产业股票C,2026-07-23,1.2203,1.2203,-1.04,-2.99,15.57,-1.39,-3.28,-22.62,,,3.71,22.04,-23.4442,0.00%
967,009852,银华品质消费股票A,2026-07-23,0.6457,0.6457,0.09,0.28,9.03,-6.61,-17.15,-22.92,12.35,-11.22,-13.83,-35.43,-23.1675,0.15%
968,006926,长城量化精选股票A,2026-07-23,0.6839,0.6839,0.54,-1.63,-7.92,-10.65,-16.8,-23.05,-26.18,-47.26,-17.12,-31.61,-23.6804,0.15%
969,023948,银华品质消费股票C,2026-07-23,0.6415,0.6415,0.09,0.27,9.01,-6.8,-17.4,-23.3,,,-14.11,-9.07,-23.5582,0.00%
970,020140,国寿安保品质消费股票发起式A,2026-07-23,0.6723,0.6723,-1.05,-2.85,-7.65,-12.74,-26.8,-23.31,-23.15,,-19.06,-32.77,-23.4805,0.12%
971,011463,长城量化精选股票C,2026-07-23,0.6655,0.6655,0.54,-1.64,-7.95,-10.77,-17.01,-23.44,-26.92,-48.04,-17.35,-51.3,-24.0557,0.00%
972,020141,国寿安保品质消费股票发起式C,2026-07-23,0.6652,0.6652,-1.04,-2.85,-7.69,-12.85,-26.97,-23.69,-23.91,,-19.28,-33.48,-23.8553,0.00%
973,005620,中欧品质消费股票A,2026-07-23,0.9077,1.1627,-0.02,0.01,6.8,-8.99,-18.0,-24.45,-7.11,-24.65,-16.61,2.15,-24.5156,0.15%
974,007965,民生加银品质消费股票A,2026-07-23,0.6655,0.6655,-0.3,-1.29,12.8,-8.03,-17.17,-24.67,-7.17,-26.55,-13.83,-33.45,-26.0062,0.15%
975,012210,申万菱信智能汽车股票A,2026-07-23,0.5374,0.5374,-0.83,-5.1,-11.64,-22.19,-34.83,-24.91,-5.37,-35.96,-29.48,-46.26,-25.6914,0.15%
976,007966,民生加银品质消费股票C,2026-07-23,0.6507,0.6507,-0.29,-1.3,12.77,-8.12,-17.34,-24.99,-7.68,-27.24,-14.03,-34.93,-26.3164,0.00%
977,005621,中欧品质消费股票C,2026-07-23,0.8546,1.0936,-0.04,-0.01,6.73,-9.17,-18.33,-25.02,-8.56,-26.42,-16.94,-4.34,-25.0877,0.00%
978,003190,创金合信消费主题股票A,2026-07-23,1.4759,1.4046,-0.26,-2.72,-1.49,-17.94,-26.83,-25.12,-17.65,-35.82,-23.09,40.46,-25.4634,0.15%
979,009476,建信食品饮料行业股票A,2026-07-23,0.6123,0.6123,-1.21,0.29,8.7,-8.92,-17.56,-25.15,-28.37,-44.56,-18.83,-38.77,-25.4838,0.15%
980,012211,申万菱信智能汽车股票C,2026-07-23,0.5266,0.5266,-0.81,-5.12,-11.66,-22.27,-34.95,-25.2,-6.12,-36.72,-29.63,-47.34,-25.9665,0.00%
981,011013,长城消费30股票A,2026-07-23,0.4414,0.4414,0.46,-3.33,-4.95,-13.94,-25.96,-25.26,-13.89,-31.1,-22.75,-55.86,-25.3257,0.15%
982,014864,建信食品饮料行业股票C,2026-07-23,0.601,0.601,-1.22,0.3,8.66,-9.01,-17.72,-25.44,-28.94,-45.23,-19.0,-47.04,-25.775,0.00%
983,003191,创金合信消费主题股票C,2026-07-23,1.3952,1.3173,-0.26,-2.73,-1.55,-18.08,-27.09,-25.64,-18.79,-37.16,-23.39,31.73,-25.9802,0.00%
984,011014,长城消费30股票C,2026-07-23,0.4278,0.4278,0.45,-3.32,-5.0,-14.06,-26.18,-25.7,-14.92,-32.34,-23.0,-57.22,-25.7678,0.00%
985,017870,光大消费主题股票C,2026-07-23,0.8204,0.8204,0.45,-0.53,7.4,-11.93,-24.75,-26.32,-9.65,-40.52,-20.93,-48.61,-26.6518,0.00%
986,008234,光大消费主题股票A,2026-07-23,0.8252,0.8252,0.46,-0.54,7.42,-11.87,-24.65,-26.54,-9.68,-40.29,-20.83,-17.48,-26.8764,0.15%
987,016073,创金合信软件产业股票发起A,2026-07-23,0.8926,0.8926,-1.17,-4.63,-8.82,-14.13,-34.31,-26.58,5.67,-37.59,-22.23,-10.74,-27.2535,0.15%
988,016074,创金合信软件产业股票发起C,2026-07-23,0.8687,0.8687,-1.17,-4.63,-8.86,-14.24,-34.47,-26.95,3.79,-39.02,-22.44,-13.13,-27.6204,0.00%
989,014957,华富消费成长股票A,2026-07-23,0.6302,0.6302,-0.24,-8.21,-13.54,-24.43,-32.94,-27.36,-9.96,-30.94,-27.99,-36.98,-27.4799,0.15%
990,014958,华富消费成长股票C,2026-07-23,0.6102,0.6102,-0.25,-8.24,-13.61,-24.58,-33.21,-27.95,-11.4,-32.58,-28.32,-38.98,-28.0594,0.00%
991,009162,富国医药成长30股票A,2026-07-23,0.8881,0.8881,0.11,-3.56,8.77,-7.56,-14.32,-29.03,29.92,16.95,-10.83,-11.19,-29.5494,0.15%
992,016847,中欧高端装备股票发起A,2026-07-23,0.7111,0.7111,1.15,-12.49,-25.57,-39.87,-42.36,-34.78,-10.19,-22.76,-33.05,-28.89,-35.6645,0.15%
993,016848,中欧高端装备股票发起C,2026-07-23,0.6981,0.6981,1.14,-12.51,-25.62,-39.96,-42.51,-35.11,-11.09,-23.91,-33.25,-30.19,-35.9894,0.00%
994,005433,申万菱信医药先锋股票A,2026-07-23,0.3907,0.3907,-0.2,-2.69,11.88,-9.89,-17.38,-36.19,-23.33,-51.5,-12.28,-60.93,-37.488,0.15%
995,015171,申万菱信医药先锋股票C,2026-07-23,0.3829,0.3829,-0.23,-2.72,11.83,-9.99,-17.57,-36.61,-24.15,-52.21,-12.48,-52.73,-37.8812,0.00%
996,012360,汇丰晋信港股通核心资产股票发起式A,2026-07-23,0.9209,0.9209,1.52,1.34,6.68,-2.35,-13.45,,,,-6.32,-7.91,-7.91,0.15%
997,023835,广发资源智选股票发起式C,2026-07-23,1.0154,1.0154,2.65,-0.15,-13.39,-19.28,-26.0,,,,-13.45,1.54,1.54,0.00%
998,023834,广发资源智选股票发起式A,2026-07-23,1.0212,1.0212,2.65,-0.15,-13.35,-19.16,-25.77,,,,-13.14,2.12,2.12,0.15%
999,024895,泰康资源精选股票发起A,2026-07-23,1.3127,1.3127,2.77,6.46,-3.4,-10.0,-20.51,,,,-10.01,31.27,31.27,0.15%
1000,024896,泰康资源精选股票发起C,2026-07-23,1.3031,1.3031,2.78,6.45,-3.43,-10.09,-20.69,,,,-10.25,30.31,30.31,0.00%
1001,025067,建信医疗创新股票C,2026-07-23,1.0001,1.0001,0.5,-2.7,18.95,3.38,4.88,,,,9.67,0.01,0.01,0.00%
1002,025068,建信医疗创新股票A,2026-07-23,1.0037,1.0037,0.5,-2.69,18.98,3.47,5.08,,,,9.92,0.37,0.37,0.15%
1003,012361,汇丰晋信港股通核心资产股票发起式C,2026-07-23,0.9165,0.9165,1.52,1.34,6.64,-2.47,-13.67,,,,-6.58,-8.35,-8.35,0.00%
1004,025069,景顺长城高端装备股票,2026-07-23,1.058,1.058,0.08,-2.41,-9.49,-19.17,-24.47,,,,-8.3,5.8,5.8,0.15%
1005,025387,万家智胜量化选股股票C,2026-07-23,1.0454,1.0454,0.6,-5.77,-19.37,-6.59,-3.13,,,,1.4,4.54,4.54,0.00%
1006,025012,财通华裕量化选股股票C,2026-07-23,0.997,0.997,0.55,-1.95,-8.2,-12.46,-12.17,,,,-4.14,-0.3,-0.3,0.00%
1007,025011,财通华裕量化选股股票A,2026-07-23,1.0003,1.0003,0.55,-1.95,-8.17,-12.37,-11.99,,,,-3.93,0.03,0.03,0.15%
1008,025386,万家智胜量化选股股票A,2026-07-23,1.0492,1.0492,0.6,-5.76,-19.33,-6.48,-2.89,,,,1.68,4.92,4.92,0.15%
1009,025512,广发信息产业股票发起式C,2026-07-23,1.2272,1.2272,-2.76,-4.15,-11.74,21.73,21.06,,,,23.41,22.72,22.72,0.00%
1010,025511,广发信息产业股票发起式A,2026-07-23,1.2316,1.2316,-2.76,-4.14,-11.69,21.82,21.33,,,,23.74,23.16,23.16,0.15%
1011,025415,新华策略精选股票C,2026-07-23,3.0633,3.0633,-2.01,-16.03,-26.38,-3.78,20.33,,,,36.95,42.17,42.174882,0.00%
1012,025445,万家周期视野股票发起式A,2026-07-23,0.9722,0.9722,2.29,11.16,6.68,-14.97,-28.44,,,,-5.6,-2.78,-2.78,0.15%
1013,025446,万家周期视野股票发起式C,2026-07-23,0.9688,0.9688,2.29,11.15,6.64,-15.08,-28.6,,,,-5.8,-3.12,-3.12,0.00%
1014,025968,建信科技智选股票型发起A,2026-07-23,1.6669,1.6669,-4.42,-5.52,-3.81,50.73,44.1,,,,61.54,66.69,66.69,0.15%
1015,025969,建信科技智选股票型发起C,2026-07-23,1.6628,1.6628,-4.41,-5.52,-3.83,50.59,43.83,,,,61.2,66.28,66.28,0.00%
1016,026154,红土创新医疗保健股票C,2026-07-23,1.3514,1.3514,-0.1,-5.35,4.94,6.08,7.31,,,,15.52,11.05,11.052675,0.00%
1017,026155,红土创新新科技股票C,2026-07-23,8.691,8.691,-3.22,-11.38,-25.34,5.34,56.03,,,,68.72,109.35,109.34602,0.00%
1018,025659,国金科创创业量化选股股票C,2026-07-23,1.0566,1.0566,-0.75,-8.15,-20.75,-7.95,-3.52,,,,5.85,5.66,5.66,0.00%
1019,025658,国金科创创业量化选股股票A,2026-07-23,1.0598,1.0598,-0.75,-8.15,-20.72,-7.84,-3.29,,,,6.15,5.98,5.98,0.15%
1020,025541,华夏创新前沿股票C,2026-07-23,5.07,5.07,-1.09,-3.5,-9.16,16.39,36.0,,,,44.65,49.38,49.381261,0.00%
1021,025449,万家数字经济股票发起式A,2026-07-23,0.7097,0.7097,1.02,-10.56,-32.31,-10.41,-24.77,,,,-21.67,-29.03,-29.03,0.15%
1022,025450,万家数字经济股票发起式C,2026-07-23,0.7067,0.7067,1.03,-10.58,-32.33,-10.52,-24.95,,,,-21.89,-29.33,-29.33,0.00%
1023,025789,广发质量优选股票C,2026-07-23,0.9577,0.9577,1.66,-1.3,-2.19,-3.17,-5.14,,,,-3.79,-4.23,-4.23,0.00%
1024,025949,诺安研究精选股票C,2026-07-23,1.952,1.952,0.93,-10.38,-24.19,-34.12,-41.87,,,,-26.59,-12.23,-12.230216,0.00%
1025,025404,苏新睿见量化选股股票A,2026-07-23,0.8917,0.8917,0.72,-4.58,-14.42,-15.75,-16.99,,,,-12.53,-10.83,-10.83,0.15%
1026,025405,苏新睿见量化选股股票C,2026-07-23,0.8879,0.8879,0.73,-4.59,-14.46,-15.87,-17.24,,,,-12.82,-11.21,-11.21,0.00%
1027,026290,红土创新科技创新股票(LOF)C,2026-07-23,2.4655,2.4655,-3.09,-11.74,-26.22,3.7,53.08,,,,63.69,62.71,62.707055,0.00%
1028,026517,上银科技先锋股票发起式C,2026-07-23,0.6118,0.6118,-2.33,-6.02,-18.92,-24.08,-39.06,,,,,-38.82,-38.82,0.00%
1029,026516,上银科技先锋股票发起式A,2026-07-23,0.6129,0.6129,-2.33,-6.01,-18.9,-24.0,-38.95,,,,,-38.71,-38.71,0.08%
1030,026620,安信消费睿选股票发起C,2026-07-23,0.9396,0.9396,1.18,1.72,3.77,-6.05,,,,,,-6.04,-6.04,0.00%
1031,026619,安信消费睿选股票发起A,2026-07-23,0.9413,0.9413,1.19,1.73,3.8,-5.95,,,,,,-5.87,-5.87,0.08%
1032,025788,广发质量优选股票A,2026-07-23,0.9605,0.9605,1.66,-1.29,-2.14,-3.05,-4.9,,,,-3.52,-3.95,-3.95,0.15%
1033,026521,财通资管量化选股股票发起式C,2026-07-23,0.8742,0.8742,1.84,-2.65,-6.63,-10.35,,,,,,-12.58,-12.58,0.00%
1034,026520,财通资管量化选股股票发起式A,2026-07-23,0.8758,0.8758,1.84,-2.65,-6.61,-10.26,,,,,,-12.42,-12.42,0.08%
1035,026124,汇丰晋信周期优选股票A,2026-07-23,0.7525,0.7525,2.14,2.76,-3.48,-23.29,,,,,,-24.75,-24.75,0.08%
1036,026125,汇丰晋信周期优选股票C,2026-07-23,0.7514,0.7514,2.13,2.75,-3.51,-23.37,,,,,,-24.86,-24.86,0.00%
1037,026174,路博迈港股通科技股票C,2026-07-23,0.9976,0.9976,-0.86,-4.79,-17.38,-5.8,-4.16,,,,0.01,-0.24,-0.24,0.00%
1038,026488,安信资源睿选股票发起A,2026-07-23,0.968,0.968,0.51,-10.9,-31.8,-8.45,,,,,,-3.2,-3.2,0.08%
1039,026489,安信资源睿选股票发起C,2026-07-23,0.9664,0.9664,0.5,-10.91,-31.83,-8.53,,,,,,-3.36,-3.36,0.00%
1040,026747,上银医药精选股票发起式C,2026-07-23,0.9642,0.9642,0.35,-2.79,2.02,-2.84,,,,,,-3.58,-3.58,0.00%
1041,026746,上银医药精选股票发起式A,2026-07-23,0.9657,0.9657,0.35,-2.79,2.05,-2.74,,,,,,-3.43,-3.43,0.08%
1042,026224,广发消费领航股票发起式C,2026-07-23,0.9996,0.9996,1.04,2.96,6.13,3.57,,,,,,-0.04,-0.04,0.00%
1043,026807,易方达研究智选股票A,2026-07-23,0.9933,0.9933,0.43,-3.88,-13.58,-3.38,,,,,,-0.67,-0.67,0.08%
1044,026553,南方量化成长股票C,2026-07-23,1.4924,1.4924,0.44,-4.05,-11.35,-5.98,,,,,,-2.02,-2.015626,0.00%
1045,025878,易米远景量化选股股票C,2026-07-23,0.8571,0.8571,1.07,-4.32,-15.4,-16.25,,,,,,-14.29,-14.29,0.00%
1046,026468,山证资管数字经济锐选股票发起式A,2026-07-23,0.7234,0.7234,-1.43,-8.72,-22.27,-8.15,-25.01,,,,-27.66,-27.66,-27.66,0.15%
1047,025736,华西科技成长股票,2026-07-23,1.3127,1.3127,-2.51,-6.12,-10.62,12.08,17.64,,,,25.82,31.27,31.27,0.15%
1048,026375,中金睿见优选股票C,2026-07-23,0.9774,0.9774,0.46,-3.42,-11.98,-4.6,,,,,,-2.26,-2.26,0.00%
1049,026469,山证资管数字经济锐选股票发起式C,2026-07-23,0.7211,0.7211,-1.44,-8.72,-22.3,-8.29,-25.23,,,,-27.89,-27.89,-27.89,0.00%
1050,025660,招商中国机遇股票C,2026-07-23,2.718,2.718,-3.27,-9.28,-24.33,11.3,28.45,,,,39.6,40.98,40.975104,0.00%
1051,026223,广发消费领航股票发起式A,2026-07-23,1.0015,1.0015,1.04,2.96,6.16,3.7,,,,,,0.15,0.15,0.08%
1052,026663,建信资源严选股票发起C,2026-07-23,0.7806,0.7806,1.83,4.71,-6.06,-17.39,,,,,,-21.94,-21.94,0.00%
1053,026662,建信资源严选股票发起A,2026-07-23,0.782,0.782,1.84,4.71,-6.03,-17.31,,,,,,-21.8,-21.8,0.08%
1054,026173,路博迈港股通科技股票A,2026-07-23,1.001,1.001,-0.86,-4.78,-17.34,-5.66,-3.87,,,,0.35,0.1,0.1,0.15%
1055,026304,上银科技创新股票发起式C,2026-07-23,0.8995,0.8995,-2.32,-4.98,-11.95,-9.05,-10.09,,,,,-10.05,-10.05,0.00%
1056,026303,上银科技创新股票发起式A,2026-07-23,0.9013,0.9013,-2.33,-4.97,-11.92,-8.96,-9.91,,,,,-9.87,-9.87,0.08%
1057,027476,山证资管新能源锐选股票发起式A,2026-07-23,0.967,0.967,0.43,-0.37,-3.42,,,,,,,-3.3,-3.3,0.08%
1058,026626,建信消费严选股票A,2026-07-23,0.9863,0.9863,0.03,-0.02,-0.82,,,,,,,-1.37,-1.37,0.08%
1059,026627,建信消费严选股票C,2026-07-23,0.9854,0.9854,0.03,-0.02,-0.86,,,,,,,-1.46,-1.46,0.00%
1060,027467,华宝绿色领先股票C,2026-07-23,1.1422,1.1422,7.1,0.71,-22.17,,,,,,,-38.15,-38.149131,0.00%
1061,026374,中金睿见优选股票A,2026-07-23,0.9786,0.9786,0.47,-3.41,-11.94,-4.5,,,,,,-2.14,-2.14,0.08%
1062,027053,兴全价值量化选股股票发起式A,2026-07-23,1.0306,1.0306,1.86,3.34,3.49,,,,,,,3.06,3.06,0.80%
1063,027054,兴全价值量化选股股票发起式C,2026-07-23,1.0301,1.0301,1.86,3.33,3.45,,,,,,,3.01,3.01,0.00%
1064,027364,安信新材料睿选股票发起A,2026-07-23,0.7343,0.7343,,,-22.61,,,,,,,-26.57,-26.57,0.08%
1065,026859,华安智优量化选股股票A,2026-07-23,0.9777,0.9777,0.09,,-5.21,-2.23,,,,,,-2.23,-2.23,0.08%
1066,026866,华安智优量化选股股票C,2026-07-23,0.9767,0.9767,0.08,,-5.25,-2.33,,,,,,-2.33,-2.33,0.00%
1067,025877,易米远景量化选股股票A,2026-07-23,0.8583,0.8583,1.07,-4.31,-15.37,-16.16,,,,,,-14.17,-14.17,0.80%
1068,027365,安信新材料睿选股票发起C,2026-07-23,0.7343,0.7343,,,-22.61,,,,,,,-26.57,-26.57,0.00%
1069,027477,山证资管新能源锐选股票发起式C,2026-07-23,0.9665,0.9665,0.43,-0.37,-3.46,,,,,,,-3.35,-3.35,0.00%
1070,026808,易方达研究智选股票C,2026-07-23,0.992,0.992,0.45,-3.88,-13.6,-3.48,,,,,,-0.8,-0.8,0.00%
1071,027757,融通产业趋势股票C,2026-07-23,1.9584,1.9584,-1.76,-13.57,,,,,,,,-30.26,-30.263861,0.00%
1072,027240,山证资管半导体产业锐选股票发起式C,2026-07-23,0.9468,0.9468,-1.96,-1.24,-7.93,,,,,,,-5.32,-5.32,0.00%
1073,027774,中金消费优选股票发起C,2026-07-23,0.9843,0.9843,1.36,-3.72,-1.55,,,,,,,-1.57,-1.57,0.00%
1074,027235,交银智远量化选股股票发起,2026-07-23,0.9049,0.9049,1.64,-3.06,-10.43,,,,,,,-9.51,-9.51,0.08%
1075,027773,中金消费优选股票发起A,2026-07-23,0.9847,0.9847,1.36,-3.71,-1.52,,,,,,,-1.53,-1.53,0.08%
1076,026995,信澳港股通创新驱动股票型发起式A,2026-07-23,0.9498,0.9498,-0.37,-2.76,-4.96,,,,,,,-5.02,-5.02,0.08%
1077,026996,信澳港股通创新驱动股票型发起式C,2026-07-23,0.9493,0.9493,-0.36,-2.77,-5.0,,,,,,,-5.07,-5.07,0.00%
1078,027239,山证资管半导体产业锐选股票发起式A,2026-07-23,0.9473,0.9473,-1.95,-1.23,-7.89,,,,,,,-5.27,-5.27,0.08%
