序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
795,013005,国泰价值领航股票C,2026-07-22,0.5817,0.5817,-1.59,-6.39,-21.72,-17.42,-21.4,-5.93,-3.77,-24.76,-16.61,-41.83,-6.7041,0.00%
796,021605,富国消费精选30股票C,2026-07-22,0.9531,0.9531,-0.68,-1.59,-3.3,-2.68,-3.52,-5.98,36.31,,-0.66,27.44,-5.8853,0.00%
797,001193,中金消费升级股票A,2026-07-22,0.8436,0.8436,-0.61,-0.83,-5.71,-15.22,-22.05,-6.06,0.61,-18.33,-19.13,-15.64,-5.7746,0.15%
798,024196,中金消费升级股票C,2026-07-22,0.8435,0.8435,-0.61,-0.83,-5.72,-15.24,-22.11,-6.16,,,-19.2,-6.42,-5.8804,0.00%
799,009414,中银大健康股票A,2026-07-22,1.6521,1.6521,0.85,-4.32,17.14,-5.51,0.76,-6.18,74.57,72.9,4.4,65.21,-4.9206,0.15%
800,011726,安信新常态股票C,2026-07-22,1.6697,1.6697,0.0,2.3,4.82,-4.03,-8.25,-6.31,11.1,13.08,-5.21,13.38,-6.9442,0.00%
801,009069,大成睿鑫股票A,2026-07-22,1.2791,1.2791,-0.98,-5.63,-14.6,-10.93,-13.73,-6.46,15.82,14.0,-12.51,27.91,-7.1029,0.15%
802,010321,中银大健康股票C,2026-07-22,1.6155,1.6155,0.85,-4.33,17.1,-5.6,0.56,-6.56,73.24,70.9,4.17,33.57,-5.2993,0.00%
803,007548,易方达ESG责任投资股票,2026-07-22,1.4858,1.4858,0.02,1.6,8.42,-5.07,-9.82,-6.57,4.13,-0.68,-7.28,48.58,-6.8698,0.15%
804,009070,大成睿鑫股票C,2026-07-22,1.2491,1.2491,-0.98,-5.64,-14.63,-11.03,-13.9,-6.85,14.89,12.64,-12.72,24.91,-7.4878,0.00%
805,024452,博时卓睿成长股票A,2026-07-22,0.9321,0.9321,1.36,1.3,-3.74,-14.66,-19.37,-6.92,,,-10.45,-6.79,,0.15%
806,009864,招商景气优选股票A,2026-07-22,0.5881,0.5881,0.91,0.32,-2.13,-10.97,-7.31,-6.98,12.45,2.56,-3.61,-41.19,-6.8873,0.15%
807,006603,嘉实互融精选股票A,2026-07-22,2.0315,2.0315,-0.19,-3.35,26.75,0.17,2.09,-7.31,85.58,78.7,5.44,103.15,-6.8888,0.15%
808,010709,安信医药健康股票A,2026-07-22,1.4034,1.4614,0.26,-4.17,14.93,-2.65,-5.37,-7.46,52.56,21.57,3.15,46.94,-7.7742,0.15%
809,024453,博时卓睿成长股票C,2026-07-22,0.9259,0.9259,1.36,1.29,-3.78,-14.79,-19.61,-7.49,,,-10.76,-7.41,,0.00%
810,009240,泰康蓝筹优势一年持有股票,2026-07-22,0.919,0.919,-1.77,-4.84,-11.19,-4.25,-9.02,-7.51,1.57,-10.95,-7.37,-8.1,-7.7772,0.15%
811,020232,嘉实互融精选股票C,2026-07-22,2.0095,2.0095,-0.18,-3.36,26.7,0.09,1.91,-7.61,84.16,,5.23,57.93,-7.191,0.00%
812,014589,招商成长先导股票A,2026-07-22,0.7849,0.7849,0.24,-3.1,11.14,-3.72,-7.77,-7.65,15.65,-11.11,-4.18,-21.51,-7.7131,0.15%
813,001915,宝盈医疗健康沪港深股票A,2026-07-22,2.1,2.176,-0.1,-3.63,22.88,1.79,8.7,-7.65,41.89,40.58,11.29,120.28,-7.0385,0.15%
814,021830,国寿安保农业产业股票发起式A,2026-07-22,1.1596,1.1596,1.07,-0.26,-2.8,-12.3,-12.18,-7.67,15.97,,-10.27,15.96,-7.1577,0.12%
815,007750,广发优势增长股票,2026-07-22,0.8663,0.8663,-2.65,-2.26,-22.37,-8.84,-16.77,-7.69,8.71,-20.31,-11.28,-13.37,-7.7914,0.15%
816,004851,广发医疗保健股票A,2026-07-22,1.892,1.892,0.05,-4.16,13.63,0.54,3.43,-7.7,19.26,2.59,7.81,89.2,-8.0661,0.15%
817,009865,招商景气优选股票C,2026-07-22,0.562,0.562,0.9,0.3,-2.19,-11.16,-7.67,-7.72,10.67,0.14,-4.03,-43.8,-7.6266,0.00%
818,004403,平安股息精选沪港深A,2026-07-22,1.409,1.409,0.64,1.87,1.05,-9.36,-4.25,-7.73,7.37,9.85,-2.79,40.9,-7.3758,0.15%
819,009017,银华港股通精选股票发起式A,2026-07-22,1.0022,1.0022,-0.07,0.43,-1.75,-5.47,-15.23,-7.75,23.3,9.69,-10.18,0.22,-8.9737,0.15%
820,010710,安信医药健康股票C,2026-07-22,1.3656,1.4226,0.25,-4.19,14.87,-2.78,-5.61,-7.92,51.03,19.75,2.85,42.93,-8.2381,0.00%
821,009163,广发医疗保健股票C,2026-07-22,1.845,1.845,0.05,-4.17,13.59,0.44,3.23,-8.06,18.31,1.37,7.57,-0.28,-8.4322,0.00%
822,001878,嘉实沪港深精选股票,2026-07-22,2.401,2.469,-0.08,1.27,2.08,-12.88,-15.4,-8.11,22.38,24.28,-12.24,151.01,-8.1484,0.15%
823,008075,招商核心优选股票A,2026-07-22,0.7923,0.7923,0.25,1.5,5.42,-3.35,-7.09,-8.11,2.71,-10.05,-5.31,-20.77,-8.4681,0.15%
824,021831,国寿安保农业产业股票发起式C,2026-07-22,1.1483,1.1483,1.08,-0.26,-2.83,-12.4,-12.4,-8.12,14.85,,-10.51,14.83,-7.6112,0.00%
825,020437,宝盈医疗健康沪港深股票C,2026-07-22,2.069,2.069,-0.1,-3.63,22.86,1.62,8.38,-8.21,40.27,,10.94,32.97,-7.5927,0.00%
826,014590,招商成长先导股票C,2026-07-22,0.7607,0.7607,0.24,-3.11,11.07,-3.9,-8.13,-8.37,13.89,-13.15,-4.6,-23.93,-8.4377,0.00%
827,014052,银华港股通精选股票发起式C,2026-07-22,0.9365,0.9365,-0.07,0.43,-1.77,-5.9,-15.7,-8.45,17.14,3.93,-10.7,-24.68,-9.6566,0.00%
828,004404,平安股息精选沪港深C,2026-07-22,1.3026,1.3026,0.64,1.85,0.98,-9.54,-4.62,-8.47,5.68,7.27,-3.22,30.26,-8.1123,0.00%
829,162107,金鹰先进制造股票(LOF)A,2026-07-22,0.6531,0.6531,-0.27,-4.85,-15.2,-22.09,-26.45,-8.52,9.43,-14.59,-17.23,5.36,-7.2169,0.15%
830,010592,南方医药创新股票A,2026-07-22,0.6685,0.6685,-0.22,-6.69,19.95,0.25,3.71,-8.59,34.53,22.71,7.27,-33.15,-7.9581,0.15%
831,003298,嘉实物流产业股票A,2026-07-22,2.155,2.155,0.0,-1.1,-2.71,-14.75,-20.19,-8.73,4.11,-9.22,-18.19,115.5,-9.0717,0.15%
832,020331,红塔红土医药精选股票发起式A,2026-07-22,1.0883,1.1923,0.52,-3.27,13.01,-4.12,-7.67,-8.81,23.2,,-5.34,18.01,-10.0789,0.12%
833,008076,招商核心优选股票C,2026-07-22,0.7517,0.7517,0.27,1.5,5.35,-3.54,-7.46,-8.83,1.09,-12.18,-5.72,-24.83,-9.1821,0.00%
834,013479,金鹰先进制造股票(LOF)C,2026-07-22,0.6412,0.6412,-0.28,-4.88,-15.24,-22.18,-26.61,-8.89,8.53,-15.63,-17.43,-39.29,-7.6081,0.00%
835,010593,南方医药创新股票C,2026-07-22,0.6472,0.6472,-0.22,-6.69,19.9,0.11,3.4,-9.13,32.92,20.52,6.92,-35.28,-8.51,0.00%
836,020332,红塔红土医药精选股票发起式C,2026-07-22,1.0829,1.1809,0.52,-3.28,12.98,-4.22,-7.85,-9.18,22.22,,-5.55,16.91,-10.4358,0.00%
837,003299,嘉实物流产业股票C,2026-07-22,2.075,2.075,0.0,-1.14,-2.76,-14.89,-20.41,-9.19,3.08,-10.6,-18.44,107.5,-9.5466,0.00%
838,006981,中金新医药股票A,2026-07-22,1.4705,1.4705,-1.0,-5.15,7.99,-6.66,-9.05,-9.26,12.37,-6.59,-5.19,47.05,-9.0375,0.15%
839,001643,汇丰晋信智造先锋股票A,2026-07-22,2.0517,2.0517,1.58,1.09,-12.88,-26.71,-29.08,-9.36,17.47,-24.96,-24.47,105.11,-8.0821,0.15%
840,010196,易方达核心优势股票A,2026-07-22,0.6566,0.6566,0.02,2.12,7.08,-6.88,-11.09,-9.41,-3.33,-9.77,-9.1,-34.34,-9.7581,0.15%
841,009898,民生加银医药健康股票A,2026-07-22,0.4973,0.4973,0.53,-4.2,19.77,-1.8,1.1,-9.55,37.3,12.26,5.0,-50.27,-8.7188,0.15%
842,007005,中金新医药股票C,2026-07-22,1.4237,1.4237,-1.01,-5.16,7.95,-6.75,-9.24,-9.62,11.48,-7.7,-5.41,42.37,-9.405,0.00%
843,010585,创金合信医药消费股票A,2026-07-22,0.4524,0.4524,0.11,-3.7,23.3,4.72,-1.05,-9.68,-4.19,-27.08,2.17,-54.76,-10.0775,0.90%
844,015052,东方红医疗升级股票发起A,2026-07-22,1.4589,1.4589,-0.76,-5.59,25.93,0.3,2.62,-9.69,59.49,45.35,3.42,45.89,-8.3433,0.15%
845,010197,易方达核心优势股票C,2026-07-22,0.6422,0.6422,0.0,2.1,7.03,-6.97,-11.27,-9.77,-4.12,-10.87,-9.29,-35.78,-10.119,0.00%
846,001644,汇丰晋信智造先锋股票C,2026-07-22,1.9457,1.9457,1.58,1.09,-12.91,-26.81,-29.25,-9.81,16.3,-26.07,-24.68,94.51,-8.5409,0.00%
847,012244,广发金融地产精选股票A,2026-07-22,0.7964,0.7964,0.98,1.91,4.34,-7.19,-12.31,-9.84,20.32,6.9,-7.18,-20.36,-10.1636,0.15%
848,016725,农银品质农业股票A,2026-07-22,0.703,0.703,0.83,0.59,0.95,-10.21,-16.74,-9.88,-8.77,-23.81,-11.24,-29.7,-9.5238,0.12%
849,014758,民生加银医药健康股票C,2026-07-22,0.4883,0.4883,0.54,-4.2,19.71,-1.93,0.89,-9.91,36.24,10.98,4.76,-36.45,-9.0689,0.00%
850,540008,汇丰晋信低碳先锋股票A,2026-07-22,2.1399,2.2399,1.5,2.02,-13.27,-25.03,-26.86,-10.02,8.51,-30.69,-22.08,133.36,-8.719,0.15%
851,011104,光大智能汽车主题股票A,2026-07-22,0.7764,0.7764,-1.55,-5.37,-14.11,-21.11,-21.2,-10.03,16.35,-3.03,-19.17,-22.36,-11.0449,0.15%
852,010586,创金合信医药消费股票C,2026-07-22,0.4398,0.4398,0.09,-3.72,23.26,4.59,-1.3,-10.13,-5.15,-28.16,1.88,-56.02,-10.537,0.00%
853,015053,东方红医疗升级股票发起C,2026-07-22,1.4278,1.4278,-0.76,-5.6,25.86,0.16,2.37,-10.14,57.94,43.18,3.12,42.78,-8.8076,0.00%
854,012245,广发金融地产精选股票C,2026-07-22,0.7803,0.7803,0.97,1.89,4.3,-7.28,-12.47,-10.2,19.33,5.6,-7.37,-21.97,-10.5263,0.00%
855,016726,农银品质农业股票C,2026-07-22,0.6922,0.6922,0.84,0.6,0.92,-10.29,-16.89,-10.23,-9.48,-24.72,-11.43,-30.78,-9.8698,0.00%
856,018462,光大智能汽车主题股票C,2026-07-22,0.7699,0.7699,-1.53,-5.37,-14.12,-21.12,-21.29,-10.23,15.88,-3.8,-19.3,11.69,-11.2303,0.00%
857,004995,广发品牌消费股票发起式A,2026-07-22,1.1871,1.1871,-1.02,-7.78,-15.31,-16.84,-22.67,-10.25,3.64,-19.27,-17.61,18.71,-10.6839,0.15%
858,013132,创金合信文娱媒体股票发起A,2026-07-22,1.3072,1.3072,-1.37,0.86,4.67,-7.2,-16.89,-10.29,39.76,25.03,-13.68,30.72,-10.7226,0.15%
859,000326,南方中小盘成长股票A,2026-07-22,0.965,1.8155,-0.91,-6.3,-12.33,-20.62,-20.0,-10.36,8.2,-14.27,-14.41,68.34,-10.0798,0.15%
860,013511,汇丰晋信低碳先锋股票C,2026-07-22,2.0892,2.0892,1.5,2.01,-13.31,-25.12,-27.05,-10.48,7.44,-31.73,-22.3,-56.54,-9.181,0.00%
861,019457,平安先进制造主题股票发起A,2026-07-22,1.5431,1.5431,-1.54,-7.98,-16.08,-13.09,-24.85,-10.57,93.13,,-19.21,54.31,-10.3526,0.15%
862,010434,红土创新医疗保健股票A,2026-07-22,1.3559,1.3559,0.31,-7.38,6.13,4.36,9.19,-10.58,38.47,16.9,15.89,35.59,-9.6127,0.15%
863,010245,广发品牌消费股票发起式C,2026-07-22,1.1608,1.1608,-1.01,-7.79,-15.34,-16.93,-22.82,-10.6,2.82,-20.23,-17.8,-33.43,-11.0362,0.00%
864,010469,圆信永丰聚优股票A,2026-07-22,1.1061,1.1061,-0.8,-7.0,-3.54,-12.12,-19.77,-10.63,37.85,15.98,-11.49,10.61,-10.82,0.15%
865,013490,同泰金融精选股票A,2026-07-22,1.0181,1.0181,-0.9,-2.62,-5.88,1.87,-14.16,-10.74,23.36,29.22,-11.77,1.81,-11.6846,0.15%
866,019717,南方中小盘成长股票C,2026-07-22,0.9525,1.7992,-0.92,-6.31,-12.4,-20.76,-20.26,-10.92,6.89,,-14.72,-6.44,-10.638,0.00%
867,013133,创金合信文娱媒体股票发起C,2026-07-22,1.272,1.272,-1.37,0.84,4.62,-7.32,-17.1,-10.96,38.01,22.85,-14.03,27.2,-11.3959,0.00%
868,010387,易方达医药生物股票A,2026-07-22,0.8351,0.8351,0.06,-4.77,24.4,-1.31,-0.52,-11.0,38.79,33.68,4.4,-16.49,-10.0786,0.15%
869,010470,圆信永丰聚优股票C,2026-07-22,1.083,1.083,-0.81,-7.01,-3.58,-12.21,-19.93,-11.0,36.76,14.59,-11.69,8.3,-11.1785,0.00%
870,013491,同泰金融精选股票C,2026-07-22,0.9993,0.9993,-0.89,-2.63,-5.91,1.77,-14.32,-11.08,22.4,27.69,-11.96,-0.07,-12.018,0.00%
871,019458,平安先进制造主题股票发起C,2026-07-22,1.5182,1.5182,-1.54,-7.99,-16.12,-13.22,-25.08,-11.1,90.85,,-19.48,51.82,-10.8881,0.00%
872,000854,鹏华养老产业股票,2026-07-22,2.432,2.432,-0.53,-5.74,5.05,-5.33,-9.46,-11.14,19.27,-7.91,-4.85,143.2,-10.8504,0.15%
873,001186,富国文体健康股票A,2026-07-22,2.354,2.354,-0.93,-2.12,-5.73,-16.44,-21.85,-11.34,8.93,2.44,-19.19,135.4,-11.6698,0.15%
874,010388,易方达医药生物股票C,2026-07-22,0.8166,0.8166,0.06,-4.78,24.37,-1.41,-0.72,-11.35,37.71,32.14,4.17,-18.34,-10.4311,0.00%
875,011418,汇添富消费精选两年持有股票A,2026-07-22,0.5778,0.5778,-0.38,0.21,3.36,-7.14,-13.65,-11.35,4.48,-18.89,-13.22,-42.22,-11.6108,0.15%
876,001714,工银文体产业股票A,2026-07-22,2.78,2.969,-0.32,0.4,1.35,-9.21,-16.72,-11.44,8.21,0.25,-15.06,214.21,-11.3803,0.15%
877,006692,金信消费升级股票A,2026-07-22,1.3787,2.1477,0.12,-1.35,-5.69,-15.59,-28.71,-11.5,3.55,-13.69,-25.9,117.55,-12.2909,0.15%
878,011601,前海开源公共卫生股票A,2026-07-22,0.4212,0.4212,0.07,-4.64,22.98,1.47,-3.84,-11.68,27.52,-0.68,2.31,-57.88,-11.1392,0.15%
879,011419,汇添富消费精选两年持有股票C,2026-07-22,0.5659,0.5659,-0.37,0.19,3.32,-7.23,-13.81,-11.72,3.64,-19.86,-13.4,-43.41,-11.9633,0.00%
880,016551,诺德策略回报股票A,2026-07-22,0.9511,0.9511,0.12,-6.67,9.26,0.65,-4.62,-11.83,24.33,9.71,2.22,-4.9,-11.4185,0.15%
881,011125,富国文体健康股票C,2026-07-22,2.278,2.278,-0.96,-2.15,-5.83,-16.59,-22.09,-11.88,7.66,0.57,-19.48,4.88,-12.182,0.00%
882,010687,工银文体产业股票C,2026-07-22,2.688,2.688,-0.33,0.37,1.28,-9.37,-16.99,-11.98,6.92,-1.57,-15.37,-13.35,-11.9555,0.00%
883,011602,前海开源公共卫生股票C,2026-07-22,0.4125,0.4125,0.07,-4.62,22.95,1.4,-4.0,-12.01,26.57,-1.83,2.1,-58.75,-11.4617,0.00%
884,020142,路博迈中国医疗健康股票发起A,2026-07-22,0.9619,0.9619,0.02,-1.46,31.97,-4.2,-3.49,-12.03,17.42,,4.46,-3.81,-11.1901,0.15%
885,011589,九泰天利量化A,2026-07-22,0.7268,0.7268,-0.25,0.06,3.77,-7.74,-13.46,-12.06,0.22,-8.02,-11.14,-27.32,-12.1904,0.15%
886,000780,鹏华医疗保健股票,2026-07-22,1.942,1.942,-0.56,-6.32,5.66,-6.72,-10.63,-12.13,19.0,-5.54,-5.87,94.2,-11.8475,0.15%
887,006693,金信消费升级股票C,2026-07-22,1.376,2.1257,0.13,-1.35,-5.75,-15.75,-28.98,-12.2,1.91,-15.73,-26.22,105.02,-12.9885,0.00%
888,010815,农银新兴消费股票,2026-07-22,0.496,0.496,0.04,-0.14,2.37,-5.78,-8.32,-12.29,-12.26,-22.86,-8.33,-50.4,-12.2124,0.15%
889,016552,诺德策略回报股票C,2026-07-22,0.9297,0.9297,0.12,-6.68,9.21,0.51,-4.91,-12.36,22.85,7.75,1.88,-7.04,-11.9435,0.00%
890,011651,招商港股通核心精选股票A,2026-07-22,0.7763,0.7763,-2.28,-3.94,-15.2,-13.92,-18.34,-12.41,21.58,6.18,-11.38,-22.37,-12.8536,0.15%
891,540007,汇丰晋信中小盘股票,2026-07-22,2.6094,2.6294,1.98,-0.45,-10.17,-25.39,-34.53,-12.42,18.91,21.51,-29.34,165.71,-11.916,0.15%
892,011590,九泰天利量化C,2026-07-22,0.7098,0.7098,-0.24,0.04,3.73,-7.85,-13.66,-12.5,-0.77,-9.39,-11.39,-29.02,-12.6185,0.00%
893,005505,前海开源中药股票A,2026-07-22,1.9243,1.9243,0.02,-1.78,8.96,-0.97,-7.37,-12.59,-16.42,-22.98,-6.85,92.43,-11.7456,0.15%
894,020143,路博迈中国医疗健康股票发起C,2026-07-22,0.9464,0.9464,0.02,-1.48,31.9,-4.43,-3.85,-12.61,15.92,,4.06,-5.36,-11.774,0.00%
895,519673,银河康乐股票A,2026-07-22,2.262,2.262,0.49,-3.46,1.66,-15.69,-23.66,-12.66,23.07,-10.13,-7.18,126.2,-12.6641,0.15%
896,004098,前海开源港股通股息率50强,2026-07-22,1.0314,1.0314,-0.02,1.91,2.18,-13.39,-18.81,-12.67,4.33,8.37,-15.88,3.14,-12.8517,0.15%
897,000913,农银医疗保健股票,2026-07-22,1.6523,1.6523,0.32,-5.57,13.73,2.44,-1.89,-12.69,20.29,-0.42,2.58,65.23,-11.4523,0.15%
898,010204,中银港股通优势成长股票,2026-07-22,0.6047,0.6047,-0.3,-2.15,-11.88,-16.8,-20.39,-12.79,-1.13,5.33,-16.86,-39.53,-12.7795,0.15%
899,005506,前海开源中药股票C,2026-07-22,1.89,1.89,0.02,-1.78,8.93,-1.03,-7.49,-12.81,-16.84,-23.56,-6.98,89.0,-11.962,0.00%
900,010341,招商产业精选股票A,2026-07-22,1.0289,1.0289,-0.16,2.86,3.54,-12.35,-21.05,-12.82,11.15,30.54,-13.8,2.89,-13.3266,0.15%
901,011923,大成消费精选股票A,2026-07-22,0.7279,0.7279,0.1,-1.53,-2.18,-8.26,-12.59,-12.89,16.32,-1.06,-10.87,-27.21,-12.5961,0.15%
902,011652,招商港股通核心精选股票C,2026-07-22,0.7415,0.7415,-2.28,-3.95,-15.27,-14.1,-18.68,-13.12,19.62,3.62,-11.78,-25.85,-13.5579,0.00%
903,016018,银河康乐股票C,2026-07-22,2.2,2.2,0.5,-3.42,1.62,-15.81,-23.93,-13.25,21.41,-12.04,-7.56,-20.49,-13.2492,0.00%
904,540009,汇丰晋信消费红利股票,2026-07-22,0.7036,1.6966,0.74,2.16,7.78,-5.18,-12.1,-13.44,5.76,-9.33,-11.65,62.92,-13.4883,0.15%
905,010342,招商产业精选股票C,2026-07-22,0.9819,0.9819,-0.16,2.84,3.47,-12.53,-21.38,-13.53,9.18,27.21,-14.19,-1.81,-14.0268,0.00%
906,011926,大成消费精选股票C,2026-07-22,0.6981,0.6981,0.09,-1.55,-2.24,-8.45,-12.93,-13.61,14.42,-3.47,-11.27,-30.19,-13.3118,0.00%
907,001230,鹏华医药科技股票A,2026-07-22,1.593,1.593,-0.59,-6.67,4.92,-7.24,-11.25,-13.79,63.97,52.29,-5.97,59.3,-13.2022,0.15%
908,008303,宝盈龙头优选股票A,2026-07-22,1.1507,1.1928,1.05,1.48,1.21,-10.76,-14.03,-13.9,1.41,12.09,-12.57,19.02,-14.763,0.15%
909,022301,安信医药创新股票型发起A,2026-07-22,1.1563,1.1563,0.27,-1.21,28.49,-1.36,-5.05,-14.05,,,-1.07,15.63,-13.3208,0.15%
910,017900,鹏华医药科技股票C,2026-07-22,1.3326,1.3326,-0.58,-6.67,4.89,-7.34,-11.43,-14.13,62.69,50.58,-6.17,33.26,-13.5461,0.00%
911,006781,汇丰晋信港股通精选股票,2026-07-22,0.8662,0.8662,-1.15,-1.81,3.33,-11.42,-21.55,-14.32,33.73,8.76,-16.79,-13.38,-14.853,0.15%
912,007590,华宝绿色领先股票A,2026-07-22,1.0668,1.0668,-0.78,-7.92,-30.91,-36.66,-20.65,-14.45,-1.01,-17.58,-17.03,6.68,-13.6684,0.15%
913,022302,安信医药创新股票型发起C,2026-07-22,1.1461,1.1461,0.27,-1.22,28.44,-1.48,-5.29,-14.48,,,-1.35,14.61,-13.7557,0.00%
914,008304,宝盈龙头优选股票C,2026-07-22,1.0951,1.1357,1.04,1.46,1.15,-10.95,-14.38,-14.6,-0.01,9.53,-12.97,13.27,-15.4559,0.00%
915,519714,交银消费新驱动股票,2026-07-22,1.072,3.239,-0.19,0.85,5.62,-5.55,-11.99,-14.65,-7.98,-34.99,-10.89,260.37,-14.5817,0.15%
916,004040,金鹰医疗健康产业A,2026-07-22,1.056,1.356,-1.67,-7.47,15.07,3.29,3.15,-14.99,19.92,-12.67,11.76,18.94,-14.7011,0.12%
917,004041,金鹰医疗健康产业C,2026-07-22,1.0804,1.3904,-1.67,-7.48,15.03,3.19,2.94,-15.32,18.97,-13.71,11.52,21.54,-15.0362,0.00%
918,012045,大成医药健康股票A,2026-07-22,0.638,0.638,1.09,-2.54,10.42,1.97,-3.84,-15.36,15.1,-4.49,0.39,-36.2,-14.8311,0.15%
919,002387,工银沪港深股票A,2026-07-22,0.9384,1.0064,-1.24,-1.57,5.14,-5.5,-18.72,-15.38,20.68,10.52,-13.34,-0.43,-16.0944,0.15%
920,013940,东吴医疗服务股票A,2026-07-22,0.691,0.691,-0.27,-3.37,15.8,-0.32,1.29,-15.58,46.12,14.76,8.27,-30.9,-14.6387,0.15%
921,110022,易方达消费行业股票,2026-07-22,2.921,2.921,0.17,2.85,8.11,-6.74,-12.49,-15.6,-14.21,-22.6,-15.16,192.1,-15.6512,0.15%
922,012046,大成医药健康股票C,2026-07-22,0.6257,0.6257,1.1,-2.55,10.37,1.87,-4.03,-15.7,14.18,-5.64,0.16,-37.43,-15.1708,0.00%
923,013941,东吴医疗服务股票C,2026-07-22,0.6839,0.6839,-0.28,-3.38,15.78,-0.41,1.12,-15.81,45.36,13.96,8.09,-31.61,-14.8743,0.00%
924,007512,工银沪港深股票C,2026-07-22,0.9045,0.9045,-1.24,-1.58,5.1,-5.65,-18.97,-15.91,19.17,8.49,-13.64,-17.29,-16.6129,0.00%
925,009875,天弘甄选食品饮料股票A,2026-07-22,0.7802,0.7802,0.53,2.27,4.01,-9.04,-15.11,-15.94,-8.52,-24.27,-14.11,-21.98,-15.6541,0.12%
926,009876,天弘甄选食品饮料股票C,2026-07-22,0.7708,0.7708,0.53,2.26,3.99,-9.08,-15.19,-16.12,-8.9,-24.73,-14.21,-22.92,-15.824,0.00%
927,006675,宝盈品牌消费股票A,2026-07-22,1.0659,1.3209,-0.63,-0.29,6.93,-3.19,-12.32,-17.0,-5.21,0.36,-9.81,30.34,-17.8687,0.15%
928,005970,国泰消费优选股票,2026-07-22,1.7894,1.7894,0.23,2.52,7.02,-6.0,-13.31,-17.03,8.04,1.58,-14.04,78.94,-17.3029,0.15%
929,004805,长信消费精选量化股票A,2026-07-22,0.8428,0.8428,0.1,-0.96,2.78,-12.4,-13.86,-17.16,-18.89,-40.71,-12.46,-15.72,-16.7852,0.15%
930,001628,招商体育文化休闲股票A,2026-07-22,1.478,1.478,-3.15,-5.2,-14.37,-24.4,-34.28,-17.29,25.89,-10.8,-22.74,47.8,-17.0595,0.15%
931,005106,银华农业产业股票发起式A,2026-07-22,1.1452,1.1452,1.07,-1.04,10.34,-12.36,-8.35,-17.34,-18.2,-35.61,-11.2,14.52,-16.882,0.15%
932,000867,华宝品质生活股票,2026-07-22,1.214,1.264,0.75,2.79,7.15,-3.27,-9.54,-17.41,-11.0,-27.87,-11.06,25.56,-17.6391,0.15%
933,013152,长信消费精选量化股票C,2026-07-22,0.8261,0.8261,0.1,-0.97,2.74,-12.49,-14.04,-17.5,-19.53,-41.42,-12.67,-56.75,-17.1248,
934,014064,银华农业产业股票发起式C,2026-07-22,1.135,1.135,1.07,-1.04,10.32,-12.4,-8.43,-17.51,-18.52,-35.99,-11.29,-48.98,-17.0382,0.00%
935,006676,宝盈品牌消费股票C,2026-07-22,1.0141,1.2594,-0.64,-0.3,6.87,-3.38,-12.68,-17.67,-6.01,-1.3,-10.22,24.02,-18.5331,0.00%
936,015395,招商体育文化休闲股票C,2026-07-22,1.427,1.427,-3.12,-5.18,-14.4,-24.54,-34.54,-17.94,23.87,-12.93,-23.07,-4.1,-17.6572,0.00%
937,010801,长江量化消费精选股票A,2026-07-22,0.5595,0.5595,-0.12,-1.17,-2.08,-11.97,-21.2,-17.95,-6.72,-20.09,-21.88,-44.05,-17.9498,0.15%
938,005235,银华食品饮料量化股票发起式A,2026-07-22,1.4518,1.4518,0.47,0.91,4.08,-8.17,-13.76,-18.38,-12.0,-31.45,-14.29,45.18,-18.1116,0.15%
939,010802,长江量化消费精选股票C,2026-07-22,0.5416,0.5416,-0.11,-1.17,-2.11,-12.09,-21.42,-18.43,-7.83,-21.48,-22.14,-45.84,-18.4214,0.00%
940,020458,平安医药精选股票A,2026-07-22,1.6536,1.6536,0.77,-5.18,20.79,-5.17,-0.82,-18.49,65.49,,2.8,65.36,-18.0331,0.15%
941,022690,华安医药生物股票发起式A,2026-07-22,1.5769,1.5769,-0.37,-3.9,23.83,-1.31,-5.31,-18.54,,,-0.32,57.69,-17.5089,0.15%
942,011457,新华行业龙头主题股票,2026-07-22,0.519,0.519,0.87,-2.86,-16.41,-29.13,-28.9,-18.66,-9.86,-35.34,-23.61,-48.1,-18.4987,0.15%
943,005236,银华食品饮料量化股票发起式C,2026-07-22,1.4104,1.4104,0.47,0.91,4.05,-8.26,-13.93,-18.7,-12.69,-32.27,-14.47,41.04,-18.4316,0.00%
944,015139,泰康医疗健康股票发起A,2026-07-22,0.8203,0.8203,-1.04,-6.71,-3.43,-6.45,-20.28,-18.7,-12.21,-24.3,-9.75,-17.97,-18.7258,0.15%
945,008166,工银消费股票A,2026-07-22,1.0402,1.0402,-1.36,-0.7,2.08,-9.03,-18.54,-18.77,3.9,-9.91,-16.84,4.02,-19.3893,0.15%
946,022691,华安医药生物股票发起式C,2026-07-22,1.5666,1.5666,-0.36,-3.9,23.8,-1.42,-5.5,-18.87,,,-0.54,56.66,-17.8414,0.00%
947,020459,平安医药精选股票C,2026-07-22,1.6405,1.6405,0.77,-5.19,20.73,-5.31,-1.11,-18.96,64.28,,2.47,64.05,-18.5007,0.00%
948,000761,国富健康优质生活股票,2026-07-22,1.2939,1.2939,-0.5,-1.53,3.59,-14.44,-21.77,-19.04,8.63,-12.24,-16.67,29.39,-19.8178,0.15%
